 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.52709     Clsurf  =  -0.10213
     CYsurf  =  -0.02031     Cmsurf  =  -1.98319
     CDsurf  =   0.01947     Cnsurf  =  -0.01067
     CDisurf =   0.01947     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.03312     CDsurf  =   0.03818

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    11  22.4080   1.8278  -0.9570  12.4590   4.2567  11.2107   0.1156   0.8960   0.8960   0.1001   0.0000  -0.0726  -0.2976    0.331
    12  22.4080   2.1844  -0.9570  12.4590   4.6273  11.3687   0.1025   0.9076   0.9076   0.1077   0.0000  -0.0810  -0.3091    0.339
    13  22.4080   2.5704  -0.9570  12.4590   4.9885  11.7358   0.0823   0.9315   0.9315   0.1415   0.0000  -0.0950  -0.3305    0.352
    14  22.5966   3.0754  -0.9200  12.2979   7.5875  12.3507   0.4731   1.2386   0.9856   0.1932   0.0000  -0.1231  -0.3248    0.375
    15  22.9924   3.7075  -0.8424  11.9598   7.8494  12.2191   0.4557   1.2650   1.0066   0.1742   0.0000  -0.1206  -0.3266    0.370
    16  23.3450   4.2708  -0.7732  11.6585   5.5431  11.3259   0.0469   1.2200   0.9708   0.0881   0.0000  -0.0855  -0.2862    0.338
    17  23.6484   4.7553  -0.7137  11.3993   5.7056  10.9032   0.0518   1.2026   0.9570   0.0800   0.0000  -0.0693  -0.2692    0.322
    18  23.9670   5.2641  -0.6513  11.1271   5.8372  10.5942   0.0563   1.1987   0.9538   0.0728   0.0000  -0.0583  -0.2590    0.311
    19  24.3002   5.7964  -0.5859  10.8424   5.9373  10.3380   0.0597   1.2018   0.9564   0.0663   0.0000  -0.0500  -0.2524    0.302
    20  24.6474   6.3509  -0.5178  10.5458   6.0058  10.1111   0.0616   1.2099   0.9628   0.0605   0.0000  -0.0435  -0.2481    0.295
    21  25.0079   6.9266  -0.4471  10.2379   6.0430   9.9012   0.0618   1.2217   0.9722   0.0550   0.0000  -0.0384  -0.2457    0.290
    22  25.3809   7.5223  -0.3740   9.9192   6.0490   9.7010   0.0602   1.2368   0.9842   0.0499   0.0000  -0.0345  -0.2448    0.285
    23  25.7657   8.1368  -0.2985   9.5905   6.0244   9.5059   0.0563   1.2547   0.9984   0.0450   0.0000  -0.0314  -0.2452    0.281
    24  26.1614   8.7690  -0.2209   9.2523   5.9700   9.3128   0.0498   1.2753   1.0149   0.0402   0.0000  -0.0292  -0.2467    0.279
    25  26.5674   9.4174  -0.1413   8.9055   5.8867   9.1181   0.0396   1.2985   1.0332   0.0357   0.0000  -0.0278  -0.2494    0.277
    26  27.0024  10.1168  -0.0685   8.6379   6.4402   8.9083   0.0315   1.3727   1.0417   0.0314   0.0000  -0.0220  -0.2443    0.271
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   8.7510   0.0317   1.3790   1.0465   0.0273   0.0000  -0.0190  -0.2426    0.268
    28  27.9384  11.6306   0.0640   8.2648   6.3881   8.5957   0.0317   1.3863   1.0520   0.0236   0.0000  -0.0168  -0.2418    0.266
    29  28.4181  12.4065   0.1318   8.0736   6.3319   8.4405   0.0324   1.3943   1.0581   0.0203   0.0000  -0.0152  -0.2417    0.264
    30  28.9043  13.1928   0.2006   7.8797   6.2569   8.2836   0.0335   1.4028   1.0645   0.0172   0.0000  -0.0141  -0.2420    0.263
    31  29.3961  13.9881   0.2702   7.6837   6.1641   8.1242   0.0348   1.4115   1.0712   0.0145   0.0000  -0.0134  -0.2427    0.262
    32  29.8923  14.7908   0.3404   7.4858   6.0545   7.9613   0.0359   1.4204   1.0779   0.0120   0.0000  -0.0129  -0.2436    0.262
    33  30.3921  15.5992   0.4112   7.2866   5.9293   7.7947   0.0368   1.4293   1.0846   0.0096   0.0000  -0.0126  -0.2447    0.262
    34  30.8945  16.4116   0.4822   7.0863   5.7897   7.6238   0.0375   1.4380   1.0912   0.0074   0.0000  -0.0124  -0.2460    0.261
    35  31.3984  17.2266   0.5535   6.8855   5.6369   7.4485   0.0378   1.4464   1.0976   0.0053   0.0000  -0.0125  -0.2473    0.261
    36  31.9027  18.0423   0.6249   6.6844   5.4723   7.2688   0.0378   1.4544   1.1037   0.0034   0.0000  -0.0127  -0.2488    0.262
    37  32.4066  18.8573   0.6962   6.4835   5.2972   7.0848   0.0375   1.4619   1.1094   0.0017   0.0000  -0.0133  -0.2504    0.262
    38  32.9089  19.6698   0.7673   6.2832   5.1129   6.8968   0.0368   1.4688   1.1146   0.0003   0.0000  -0.0143  -0.2523    0.263
    39  33.4087  20.4781   0.8380   6.0840   4.9207   6.7057   0.0360   1.4750   1.1193  -0.0003   0.0000  -0.0161  -0.2549    0.264
    40  33.9050  21.2808   0.9082   5.8861   4.7221   6.5129   0.0350   1.4804   1.1235   0.0011   0.0000  -0.0196  -0.2587    0.267
    41  34.3967  22.0761   0.9778   5.6901   4.5183   6.3211   0.0339   1.4842   1.1263   0.0104   0.0000  -0.0265  -0.2655    0.274
    42  34.7955  22.7211   1.0342   5.5311   2.7734   6.1563   0.0333   1.5024   1.1401  -0.0556   0.0000  -0.0479  -0.2840    0.292
    43  35.1799  23.3428   1.0886   5.3779   4.0090   5.9947   0.0329   1.4986   1.1373  -0.0299   0.0000  -0.0550  -0.2904    0.298
    44  35.6353  24.0794   1.1531   5.1963   3.8090   5.8115   0.0327   1.5020   1.1398  -0.0229   0.0000  -0.0578  -0.2936    0.301
    45  36.0826  24.8028   1.2163   5.0180   3.6083   5.6282   0.0327   1.5058   1.1427  -0.0208   0.0000  -0.0591  -0.2954    0.302
    46  36.5209  25.5117   1.2784   4.8433   3.4082   5.4460   0.0331   1.5095   1.1455  -0.0203   0.0000  -0.0596  -0.2964    0.302
    47  36.9492  26.2045   1.3390   4.6725   3.2096   5.2652   0.0337   1.5127   1.1480  -0.0205   0.0000  -0.0597  -0.2970    0.302
    48  37.3668  26.8799   1.3981   4.5060   3.0133   5.0857   0.0347   1.5152   1.1499  -0.0210   0.0000  -0.0595  -0.2972    0.302
    49  37.7728  27.5366   1.4555   4.3442   2.8202   4.9071   0.0360   1.5167   1.1509  -0.0217   0.0000  -0.0591  -0.2971    0.301
    50  38.1664  28.1731   1.5112   4.1873   2.6312   4.7291   0.0378   1.5166   1.1509  -0.0225   0.0000  -0.0584  -0.2965    0.301
    51  38.5467  28.7882   1.5650   4.0357   2.4467   4.5512   0.0400   1.5146   1.1494  -0.0233   0.0000  -0.0576  -0.2954    0.300
    52  38.9130  29.3807   1.6168   3.8896   2.2675   4.3726   0.0428   1.5100   1.1459  -0.0240   0.0000  -0.0564  -0.2937    0.299
    53  39.2646  29.9494   1.6666   3.7494   2.0939   4.1923   0.0462   1.5020   1.1398  -0.0247   0.0000  -0.0549  -0.2911    0.298
    54  39.6008  30.4931   1.7142   3.6154   1.9264   4.0088   0.0501   1.4897   1.1305  -0.0252   0.0000  -0.0531  -0.2875    0.297
    55  39.9208  31.0107   1.7595   3.4878   1.7654   3.8204   0.0545   1.4718   1.1169  -0.0257   0.0000  -0.0507  -0.2826    0.295
    56  40.2241  31.5013   1.8024   3.3669   1.6109   3.6251   0.0591   1.4469   1.0980  -0.0258   0.0000  -0.0480  -0.2762    0.294
    57  40.5101  31.9637   1.8428   3.2529   1.4631   3.4209   0.0634   1.4132   1.0725  -0.0255   0.0000  -0.0451  -0.2682    0.292
    58  40.7780  32.3972   1.8807   3.1461   1.3219   3.2058   0.0669   1.3693   1.0391  -0.0243   0.0000  -0.0425  -0.2589    0.291
    59  41.0275  32.8007   1.9161   3.0466   1.1875   2.9797   0.0688   1.3138   0.9970  -0.0213   0.0000  -0.0415  -0.2491    0.292
    60  41.2443  33.1513   1.9467   2.9602   0.9321   2.7526   0.0684   1.2481   0.9471  -0.0162   0.0000  -0.0441  -0.2407    0.297
    61  41.4296  33.4511   1.9730   2.8863   0.8279   2.5281   0.0632   1.1745   0.8913  -0.0101   0.0000  -0.0521  -0.2357    0.308
    62  41.8525  33.7408   1.9984   2.6418   0.7761   2.2816   0.0570   3.8094   0.8798  -0.0131   0.0000  -0.0358  -0.1116    0.291
    63  42.4709  34.0170   2.0225   2.2558   0.5879   2.0528   0.0707   4.0619   0.9381  -0.0748   0.0000  -0.0223  -0.1115    0.274
    64  43.0147  34.2599   2.0438   1.9163   0.4349   1.8211   0.0873   4.2732   0.9869  -0.1182   0.0000  -0.0103  -0.1113    0.260
    65  43.4828  34.4691   2.0621   1.6240   0.3131   1.5808   0.1075   4.4080   1.0180  -0.1607   0.0000   0.0057  -0.1076    0.244
    66  43.8744  34.6440   2.0774   1.3796   0.2184   1.3258   0.1274   4.3891   1.0136  -0.2056   0.0000   0.0294  -0.0968    0.221
    67  44.1886  34.7843   2.0896   1.1834   0.1461   1.0531   0.1427   4.1120   0.9497  -0.2511   0.0000   0.0589  -0.0772    0.188
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.7643   0.1524   3.4707   0.8015  -0.2867   0.0000   0.0816  -0.0510    0.148
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.4634   0.1580   2.3981   0.5538  -0.2845   0.0000   0.0770  -0.0254    0.111
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.1553   0.1609   0.9160   0.2115  -0.1867   0.0000   0.0325  -0.0069    0.096

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.52709     Clsurf  =   0.10213
     CYsurf  =   0.02031     Cmsurf  =  -1.98319
     CDsurf  =   0.01947     Cnsurf  =   0.01067
     CDisurf =   0.01947     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.03312     CDsurf  =   0.03818

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104  10.9633   0.1275   0.8772   0.8772   0.0927   0.0000  -0.0568   0.2768    0.315
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307  10.9634   0.1275   0.8772   0.8772   0.0925   0.0000  -0.0568   0.2768    0.315
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498  10.9639   0.1275   0.8773   0.8773   0.0921   0.0000  -0.0568   0.2768    0.315
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668  10.9657   0.1275   0.8775   0.8775   0.0918   0.0000  -0.0570   0.2770    0.315
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808  10.9700   0.1276   0.8779   0.8779   0.0915   0.0000  -0.0573   0.2774    0.315
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910  10.9786   0.1277   0.8787   0.8787   0.0914   0.0000  -0.0579   0.2782    0.316
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966  10.9936   0.1277   0.8798   0.8798   0.0916   0.0000  -0.0590   0.2796    0.317
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968  11.0182   0.1276   0.8817   0.8817   0.0923   0.0000  -0.0607   0.2817    0.319
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907  11.0568   0.1265   0.8846   0.8846   0.0937   0.0000  -0.0632   0.2851    0.321
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776  11.1167   0.1231   0.8891   0.8891   0.0961   0.0000  -0.0670   0.2901    0.325
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567  11.2107   0.1156   0.8960   0.8960   0.1001   0.0000  -0.0726   0.2976    0.331
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273  11.3687   0.1025   0.9076   0.9076   0.1077   0.0000  -0.0810   0.3091    0.339
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885  11.7358   0.0823   0.9315   0.9315   0.1415   0.0000  -0.0950   0.3305    0.352
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875  12.3507   0.4731   1.2386   0.9856   0.1932   0.0000  -0.1231   0.3248    0.375
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494  12.2191   0.4557   1.2650   1.0066   0.1742   0.0000  -0.1206   0.3266    0.370
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431  11.3259   0.0469   1.2200   0.9708   0.0881   0.0000  -0.0855   0.2862    0.338
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056  10.9032   0.0518   1.2026   0.9570   0.0800   0.0000  -0.0693   0.2692    0.322
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372  10.5942   0.0563   1.1987   0.9538   0.0728   0.0000  -0.0583   0.2590    0.311
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373  10.3380   0.0597   1.2018   0.9564   0.0663   0.0000  -0.0500   0.2524    0.302
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058  10.1111   0.0616   1.2099   0.9628   0.0605   0.0000  -0.0435   0.2481    0.295
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   9.9012   0.0618   1.2217   0.9722   0.0550   0.0000  -0.0384   0.2457    0.290
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   9.7010   0.0602   1.2368   0.9842   0.0499   0.0000  -0.0345   0.2448    0.285
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   9.5059   0.0563   1.2547   0.9984   0.0450   0.0000  -0.0314   0.2452    0.281
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   9.3128   0.0498   1.2753   1.0149   0.0402   0.0000  -0.0292   0.2467    0.279
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   9.1181   0.0396   1.2985   1.0332   0.0357   0.0000  -0.0278   0.2494    0.277
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   8.9083   0.0315   1.3727   1.0417   0.0314   0.0000  -0.0220   0.2443    0.271
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   8.7510   0.0317   1.3790   1.0465   0.0273   0.0000  -0.0190   0.2426    0.268
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   8.5957   0.0317   1.3863   1.0520   0.0236   0.0000  -0.0168   0.2418    0.266
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   8.4405   0.0324   1.3943   1.0581   0.0203   0.0000  -0.0152   0.2417    0.264
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   8.2836   0.0335   1.4028   1.0645   0.0172   0.0000  -0.0141   0.2420    0.263
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   8.1242   0.0348   1.4115   1.0712   0.0145   0.0000  -0.0134   0.2427    0.262
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   7.9613   0.0359   1.4204   1.0779   0.0120   0.0000  -0.0129   0.2436    0.262
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   7.7947   0.0368   1.4293   1.0846   0.0096   0.0000  -0.0126   0.2447    0.262
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   7.6238   0.0375   1.4380   1.0912   0.0074   0.0000  -0.0124   0.2460    0.261
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   7.4485   0.0378   1.4464   1.0976   0.0053   0.0000  -0.0125   0.2473    0.261
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   7.2688   0.0378   1.4544   1.1037   0.0034   0.0000  -0.0127   0.2488    0.262
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   7.0848   0.0375   1.4619   1.1094   0.0017   0.0000  -0.0133   0.2504    0.262
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   6.8968   0.0368   1.4688   1.1146   0.0003   0.0000  -0.0143   0.2523    0.263
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   6.7057   0.0360   1.4750   1.1193  -0.0003   0.0000  -0.0161   0.2549    0.264
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   6.5129   0.0350   1.4804   1.1235   0.0011   0.0000  -0.0196   0.2587    0.267
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   6.3211   0.0339   1.4842   1.1263   0.0104   0.0000  -0.0265   0.2655    0.274
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   6.1563   0.0333   1.5024   1.1401  -0.0556   0.0000  -0.0479   0.2840    0.292
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   5.9947   0.0329   1.4986   1.1373  -0.0299   0.0000  -0.0550   0.2904    0.298
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   5.8115   0.0327   1.5020   1.1398  -0.0229   0.0000  -0.0578   0.2936    0.301
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   5.6282   0.0327   1.5058   1.1427  -0.0208   0.0000  -0.0591   0.2954    0.302
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   5.4460   0.0331   1.5095   1.1455  -0.0203   0.0000  -0.0596   0.2964    0.302
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   5.2652   0.0337   1.5127   1.1480  -0.0205   0.0000  -0.0597   0.2970    0.302
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   5.0857   0.0347   1.5152   1.1499  -0.0210   0.0000  -0.0595   0.2972    0.302
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   4.9071   0.0360   1.5167   1.1509  -0.0217   0.0000  -0.0591   0.2971    0.301
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   4.7291   0.0378   1.5166   1.1509  -0.0225   0.0000  -0.0584   0.2965    0.301
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   4.5512   0.0400   1.5146   1.1494  -0.0233   0.0000  -0.0576   0.2954    0.300
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   4.3726   0.0428   1.5100   1.1459  -0.0240   0.0000  -0.0564   0.2937    0.299
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   4.1923   0.0462   1.5020   1.1398  -0.0247   0.0000  -0.0549   0.2911    0.298
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   4.0088   0.0501   1.4897   1.1305  -0.0252   0.0000  -0.0531   0.2875    0.297
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   3.8204   0.0545   1.4718   1.1169  -0.0257   0.0000  -0.0507   0.2826    0.295
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   3.6251   0.0591   1.4469   1.0980  -0.0258   0.0000  -0.0480   0.2762    0.294
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   3.4209   0.0634   1.4132   1.0725  -0.0255   0.0000  -0.0451   0.2682    0.292
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   3.2058   0.0669   1.3693   1.0391  -0.0243   0.0000  -0.0425   0.2589    0.291
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   2.9797   0.0688   1.3138   0.9970  -0.0213   0.0000  -0.0415   0.2491    0.292
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   2.7526   0.0684   1.2481   0.9471  -0.0162   0.0000  -0.0441   0.2407    0.297
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   2.5281   0.0632   1.1745   0.8913  -0.0101   0.0000  -0.0521   0.2357    0.308
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   2.2816   0.0570   3.8094   0.8798  -0.0131   0.0000  -0.0358   0.1116    0.291
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   2.0528   0.0707   4.0619   0.9381  -0.0748   0.0000  -0.0223   0.1115    0.274
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   1.8211   0.0873   4.2732   0.9869  -0.1182   0.0000  -0.0103   0.1113    0.260
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   1.5808   0.1075   4.4080   1.0180  -0.1607   0.0000   0.0057   0.1076    0.244
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   1.3258   0.1274   4.3891   1.0136  -0.2056   0.0000   0.0294   0.0968    0.221
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   1.0531   0.1427   4.1120   0.9497  -0.2511   0.0000   0.0589   0.0772    0.188
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.7643   0.1524   3.4707   0.8015  -0.2867   0.0000   0.0816   0.0510    0.148
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.4634   0.1580   2.3981   0.5538  -0.2845   0.0000   0.0770   0.0254    0.111
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.1553   0.1609   0.9160   0.2115  -0.1867   0.0000   0.0325   0.0069    0.096

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.02397     Clsurf  =  -0.00158
     CYsurf  =  -0.00246     Cmsurf  =  -0.16948
     CDsurf  =   0.00268     Cnsurf  =   0.00189
     CDisurf =   0.00268     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.35765     CDsurf  =   0.03972

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218   2.5349   0.1540   0.5134   0.3802   1.0353   0.0000  -0.0226  -0.1382    0.310
   142  55.3439   0.0107   2.0832   4.5644   0.0654   1.5096   0.1548   0.4190   0.3103   0.1442   0.0000  -0.0200  -0.0887    0.314
   143  55.3560   0.0296   2.0853   4.5598   0.1087   1.4285   0.1559   0.4118   0.3049   0.0745   0.0000  -0.0197  -0.0847    0.314
   144  55.3743   0.0580   2.0884   4.5529   0.1516   1.4067   0.1571   0.4102   0.3037   0.0565   0.0000  -0.0193  -0.0836    0.314
   145  55.3985   0.0958   2.0926   4.5437   0.1940   1.3983   0.1582   0.4100   0.3037   0.0500   0.0000  -0.0188  -0.0829    0.312
   146  55.4288   0.1429   2.0978   4.5322   0.2357   1.3947   0.1592   0.4107   0.3041   0.0473   0.0000  -0.0182  -0.0823    0.310
   147  55.4649   0.1992   2.1040   4.5185   0.2766   1.3932   0.1602   0.4118   0.3050   0.0459   0.0000  -0.0173  -0.0818    0.307
   148  55.5069   0.2646   2.1112   4.5025   0.3165   1.3927   0.1610   0.4134   0.3061   0.0451   0.0000  -0.0163  -0.0811    0.303
   149  55.5546   0.3389   2.1194   4.4844   0.3554   1.3928   0.1618   0.4153   0.3075   0.0445   0.0000  -0.0152  -0.0805    0.300
   150  55.6080   0.4221   2.1286   4.4642   0.3930   1.3933   0.1625   0.4175   0.3092   0.0439   0.0000  -0.0141  -0.0799    0.296
   151  55.6670   0.5139   2.1387   4.4418   0.4292   1.3939   0.1631   0.4199   0.3110   0.0435   0.0000  -0.0129  -0.0793    0.292
   152  55.7314   0.6141   2.1498   4.4174   0.4640   1.3946   0.1635   0.4226   0.3130   0.0430   0.0000  -0.0118  -0.0788    0.288
   153  55.8011   0.7227   2.1618   4.3910   0.4973   1.3953   0.1639   0.4255   0.3151   0.0426   0.0000  -0.0106  -0.0783    0.284
   154  55.8759   0.8392   2.1746   4.3626   0.5288   1.3959   0.1641   0.4286   0.3174   0.0423   0.0000  -0.0095  -0.0778    0.280
   155  55.9558   0.9636   2.1884   4.3323   0.5586   1.3962   0.1641   0.4319   0.3198   0.0420   0.0000  -0.0085  -0.0775    0.277
   156  56.0405   1.0955   2.2029   4.3001   0.5866   1.3964   0.1640   0.4353   0.3224   0.0417   0.0000  -0.0075  -0.0772    0.273
   157  56.1315   1.2373   2.2186   4.2656   0.6352   1.3962   0.1636   0.4389   0.3250   0.0414   0.0000  -0.0066  -0.0770    0.270
   158  56.2289   1.3889   2.2353   4.2287   0.6600   1.3957   0.1630   0.4427   0.3279   0.0412   0.0000  -0.0057  -0.0769    0.267
   159  56.3307   1.5475   2.2528   4.1900   0.6826   1.3947   0.1622   0.4466   0.3307   0.0410   0.0000  -0.0049  -0.0768    0.265
   160  56.4368   1.7127   2.2711   4.1498   0.7031   1.3933   0.1611   0.4506   0.3337   0.0409   0.0000  -0.0042  -0.0769    0.263
   161  56.5469   1.8842   2.2900   4.1080   0.7214   1.3915   0.1597   0.4547   0.3367   0.0407   0.0000  -0.0036  -0.0770    0.261
   162  56.6609   2.0617   2.3096   4.0648   0.7375   1.3891   0.1580   0.4589   0.3398   0.0406   0.0000  -0.0030  -0.0771    0.259
   163  56.7785   2.2448   2.3298   4.0202   0.7513   1.3864   0.1560   0.4632   0.3430   0.0406   0.0000  -0.0024  -0.0774    0.257
   164  56.8994   2.4331   2.3506   3.9743   0.7630   1.3831   0.1538   0.4675   0.3462   0.0406   0.0000  -0.0020  -0.0777    0.256
