 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.08742     Clsurf  =  -0.01281
     CYsurf  =  -0.00765     Cmsurf  =  -0.32881
     CDsurf  =   0.00156     Cnsurf  =   0.00349
     CDisurf =   0.00156     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.17205     CDsurf  =   0.00307

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    17  23.6484   4.7553  -0.7137  11.3993   5.7056   2.7396  -0.0224   0.2979   0.2403   0.0014   0.0000  -0.0546  -0.0974    0.477
    18  23.9670   5.2641  -0.6513  11.1271   5.8372   2.4784  -0.0209   0.2761   0.2227   0.0012   0.0000  -0.0448  -0.0854    0.451
    19  24.3002   5.7964  -0.5859  10.8424   5.9373   2.2784  -0.0190   0.2605   0.2101   0.0009   0.0000  -0.0378  -0.0767    0.430
    20  24.6474   6.3509  -0.5178  10.5458   6.0058   2.1157  -0.0169   0.2487   0.2006   0.0007   0.0000  -0.0324  -0.0701    0.412
    21  25.0079   6.9266  -0.4471  10.2379   6.0430   1.9782  -0.0148   0.2395   0.1932   0.0004   0.0000  -0.0283  -0.0650    0.396
    22  25.3809   7.5223  -0.3740   9.9192   6.0490   1.8586  -0.0126   0.2323   0.1874   0.0002   0.0000  -0.0250  -0.0611    0.384
    23  25.7657   8.1368  -0.2985   9.5905   6.0244   1.7524  -0.0107   0.2265   0.1827  -0.0000   0.0000  -0.0225  -0.0579    0.373
    24  26.1614   8.7690  -0.2209   9.2523   5.9700   1.6562  -0.0089   0.2219   0.1790  -0.0002   0.0000  -0.0206  -0.0555    0.365
    25  26.5674   9.4174  -0.1413   8.9055   5.8867   1.5679  -0.0080   0.2182   0.1761  -0.0004   0.0000  -0.0191  -0.0536    0.358
    26  27.0024  10.1168  -0.0685   8.6379   6.4402   1.4873  -0.0060   0.2252   0.1722  -0.0005   0.0000  -0.0176  -0.0516    0.352
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   1.4163  -0.0028   0.2191   0.1675  -0.0006   0.0000  -0.0163  -0.0496    0.347
    28  27.9384  11.6306   0.0640   8.2648   6.3881   1.3509  -0.0009   0.2138   0.1635  -0.0007   0.0000  -0.0155  -0.0480    0.345
    29  28.4181  12.4065   0.1318   8.0736   6.3319   1.2897   0.0003   0.2089   0.1597  -0.0008   0.0000  -0.0150  -0.0468    0.344
    30  28.9043  13.1928   0.2006   7.8797   6.2569   1.2317   0.0009   0.2044   0.1563  -0.0008   0.0000  -0.0147  -0.0458    0.344
    31  29.3961  13.9881   0.2702   7.6837   6.1641   1.1762   0.0013   0.2002   0.1531  -0.0008   0.0000  -0.0146  -0.0450    0.345
    32  29.8923  14.7908   0.3404   7.4858   6.0545   1.1226   0.0015   0.1961   0.1500  -0.0008   0.0000  -0.0146  -0.0444    0.348
    33  30.3921  15.5992   0.4112   7.2866   5.9293   1.0702   0.0016   0.1921   0.1469  -0.0008   0.0000  -0.0148  -0.0438    0.351
    34  30.8945  16.4116   0.4822   7.0863   5.7897   1.0188   0.0016   0.1880   0.1438  -0.0008   0.0000  -0.0150  -0.0434    0.354
    35  31.3984  17.2266   0.5535   6.8855   5.6369   0.9678   0.0014   0.1838   0.1406  -0.0007   0.0000  -0.0153  -0.0430    0.359
    36  31.9027  18.0423   0.6249   6.6844   5.4723   0.9168   0.0011   0.1794   0.1372  -0.0007   0.0000  -0.0158  -0.0426    0.365
    37  32.4066  18.8573   0.6962   6.4835   5.2972   0.8657   0.0007   0.1746   0.1335  -0.0006   0.0000  -0.0165  -0.0424    0.373
    38  32.9089  19.6698   0.7673   6.2832   5.1129   0.8143  -0.0000   0.1695   0.1296  -0.0005   0.0000  -0.0175  -0.0425    0.385
    39  33.4087  20.4781   0.8380   6.0840   4.9207   0.7631  -0.0010   0.1640   0.1254  -0.0003   0.0000  -0.0194  -0.0432    0.405
    40  33.9050  21.2808   0.9082   5.8861   4.7221   0.7127  -0.0020   0.1584   0.1211   0.0001   0.0000  -0.0228  -0.0452    0.438
    41  34.3967  22.0761   0.9778   5.6901   4.5183   0.6646  -0.0032   0.1527   0.1168   0.0011   0.0000  -0.0296  -0.0501    0.504
    42  34.7955  22.7211   1.0342   5.5311   2.7734   0.6256  -0.0039   0.1479   0.1131   0.0049   0.0000  -0.0513  -0.0677    0.703
    43  35.1799  23.3428   1.0886   5.3779   4.0090   0.5892  -0.0044   0.1433   0.1096  -0.0005   0.0000  -0.0583  -0.0729    0.782
    44  35.6353  24.0794   1.1531   5.1963   3.8090   0.5510  -0.0049   0.1387   0.1060  -0.0016   0.0000  -0.0613  -0.0747    0.828
    45  36.0826  24.8028   1.2163   5.0180   3.6083   0.5157  -0.0051   0.1344   0.1028  -0.0018   0.0000  -0.0627  -0.0753    0.860
    46  36.5209  25.5117   1.2784   4.8433   3.4082   0.4835  -0.0053   0.1306   0.0998  -0.0018   0.0000  -0.0635  -0.0753    0.886
    47  36.9492  26.2045   1.3390   4.6725   3.2096   0.4541  -0.0053   0.1271   0.0972  -0.0017   0.0000  -0.0639  -0.0751    0.907
    48  37.3668  26.8799   1.3981   4.5060   3.0133   0.4274  -0.0052   0.1240   0.0948  -0.0017   0.0000  -0.0642  -0.0748    0.926
    49  37.7728  27.5366   1.4555   4.3442   2.8202   0.4030  -0.0051   0.1213   0.0928  -0.0016   0.0000  -0.0643  -0.0745    0.943
    50  38.1664  28.1731   1.5112   4.1873   2.6312   0.3808  -0.0049   0.1189   0.0909  -0.0016   0.0000  -0.0644  -0.0742    0.958
    51  38.5467  28.7882   1.5650   4.0357   2.4467   0.3606  -0.0047   0.1169   0.0893  -0.0016   0.0000  -0.0645  -0.0739    0.972
    52  38.9130  29.3807   1.6168   3.8896   2.2675   0.3423  -0.0044   0.1151   0.0880  -0.0015   0.0000  -0.0645  -0.0737    0.983
    53  39.2646  29.9494   1.6666   3.7494   2.0939   0.3257  -0.0041   0.1136   0.0869  -0.0015   0.0000  -0.0646  -0.0735    0.993
    54  39.6008  30.4931   1.7142   3.6154   1.9264   0.3109  -0.0036   0.1125   0.0860  -0.0015   0.0000  -0.0645  -0.0732    1.000
    55  39.9208  31.0107   1.7595   3.4878   1.7654   0.2977  -0.0029   0.1116   0.0853  -0.0016   0.0000  -0.0644  -0.0730    1.005
    56  40.2241  31.5013   1.8024   3.3669   1.6109   0.2858  -0.0019   0.1110   0.0849  -0.0016   0.0000  -0.0641  -0.0727    1.005
    57  40.5101  31.9637   1.8428   3.2529   1.4631   0.2750  -0.0006   0.1106   0.0845  -0.0017   0.0000  -0.0634  -0.0720    1.000
    58  40.7780  32.3972   1.8807   3.1461   1.3219   0.2646   0.0011   0.1100   0.0841  -0.0020   0.0000  -0.0621  -0.0707    0.988
    59  41.0275  32.8007   1.9161   3.0466   1.1875   0.2539   0.0029   0.1090   0.0833  -0.0027   0.0000  -0.0595  -0.0684    0.963
    60  41.2443  33.1513   1.9467   2.9602   0.9321   0.2427   0.0051   0.1072   0.0820  -0.0044   0.0000  -0.0548  -0.0641    0.918
    61  41.4296  33.4511   1.9730   2.8863   0.8279   0.2302   0.0065   0.1043   0.0797  -0.0085   0.0000  -0.0466  -0.0566    0.834
    62  41.8525  33.7408   1.9984   2.6418   0.7761   0.2151   0.0069   0.3705   0.0814  -0.0002   0.0000  -0.0221  -0.0174    0.521
    63  42.4709  34.0170   2.0225   2.2558   0.5879   0.1989   0.0094   0.4011   0.0882   0.0003   0.0000  -0.0169  -0.0159    0.441
    64  43.0147  34.2599   2.0438   1.9163   0.4349   0.1804   0.0117   0.4284   0.0942  -0.0003   0.0000  -0.0144  -0.0155    0.402
    65  43.4828  34.4691   2.0621   1.6240   0.3131   0.1597   0.0144   0.4475   0.0984  -0.0008   0.0000  -0.0123  -0.0151    0.375
    66  43.8744  34.6440   2.0774   1.3796   0.2184   0.1365   0.0174   0.4500   0.0989  -0.0013   0.0000  -0.0096  -0.0141    0.347
    67  44.1886  34.7843   2.0896   1.1834   0.1461   0.1103   0.0203   0.4238   0.0932  -0.0018   0.0000  -0.0060  -0.0120    0.315
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.0811   0.0225   0.3563   0.0783  -0.0021   0.0000  -0.0021  -0.0089    0.277
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.0497   0.0239   0.2411   0.0530  -0.0020   0.0000   0.0005  -0.0052    0.241
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.0167   0.0251   0.0858   0.0189  -0.0013   0.0000   0.0004  -0.0018    0.228

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.08742     Clsurf  =   0.01281
     CYsurf  =   0.00765     Cmsurf  =  -0.32881
     CDsurf  =   0.00156     Cnsurf  =  -0.00349
     CDisurf =   0.00156     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.17205     CDsurf  =   0.00307

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104   2.5566  -0.0550   0.2052   0.2052   0.0022   0.0000  -0.0420   0.0933    0.455
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307   2.5567  -0.0550   0.2052   0.2052   0.0022   0.0000  -0.0420   0.0933    0.455
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498   2.5573  -0.0550   0.2053   0.2053   0.0021   0.0000  -0.0420   0.0934    0.455
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668   2.5594  -0.0552   0.2054   0.2054   0.0021   0.0000  -0.0422   0.0935    0.455
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808   2.5643  -0.0555   0.2058   0.2058   0.0020   0.0000  -0.0424   0.0939    0.456
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910   2.5740  -0.0561   0.2066   0.2066   0.0020   0.0000  -0.0429   0.0945    0.458
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966   2.5911  -0.0570   0.2080   0.2080   0.0019   0.0000  -0.0437   0.0957    0.460
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968   2.6189  -0.0583   0.2102   0.2102   0.0019   0.0000  -0.0450   0.0975    0.464
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907   2.6623  -0.0597   0.2137   0.2137   0.0020   0.0000  -0.0470   0.1004    0.470
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776   2.7285  -0.0607   0.2190   0.2190   0.0020   0.0000  -0.0499   0.1047    0.478
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567   2.8298  -0.0604   0.2271   0.2271   0.0021   0.0000  -0.0544   0.1111    0.489
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273   2.9907  -0.0578   0.2400   0.2400   0.0025   0.0000  -0.0612   0.1212    0.505
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885   3.2834  -0.0513   0.2635   0.2635   0.0048   0.0000  -0.0732   0.1390    0.528
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875   4.0177   0.3827   0.4050   0.3267   0.0510   0.0000  -0.1030   0.1568    0.565
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494   3.9933   0.3966   0.4139   0.3339   0.0485   0.0000  -0.1036   0.1589    0.560
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431   3.1242  -0.0236   0.3322   0.2680   0.0010   0.0000  -0.0695   0.1159    0.509
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056   2.7396  -0.0224   0.2979   0.2403   0.0014   0.0000  -0.0546   0.0974    0.477
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372   2.4784  -0.0209   0.2761   0.2227   0.0012   0.0000  -0.0448   0.0854    0.451
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   2.2784  -0.0190   0.2605   0.2101   0.0009   0.0000  -0.0378   0.0767    0.430
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   2.1157  -0.0169   0.2487   0.2006   0.0007   0.0000  -0.0324   0.0701    0.412
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   1.9782  -0.0148   0.2395   0.1932   0.0004   0.0000  -0.0283   0.0650    0.396
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   1.8586  -0.0126   0.2323   0.1874   0.0002   0.0000  -0.0250   0.0611    0.384
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   1.7524  -0.0107   0.2265   0.1827  -0.0000   0.0000  -0.0225   0.0579    0.373
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   1.6562  -0.0089   0.2219   0.1790  -0.0002   0.0000  -0.0206   0.0555    0.365
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   1.5679  -0.0080   0.2182   0.1761  -0.0004   0.0000  -0.0191   0.0536    0.358
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   1.4873  -0.0060   0.2252   0.1722  -0.0005   0.0000  -0.0176   0.0516    0.352
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   1.4163  -0.0028   0.2191   0.1675  -0.0006   0.0000  -0.0163   0.0496    0.347
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   1.3509  -0.0009   0.2138   0.1635  -0.0007   0.0000  -0.0155   0.0480    0.345
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   1.2897   0.0003   0.2089   0.1597  -0.0008   0.0000  -0.0150   0.0468    0.344
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   1.2317   0.0009   0.2044   0.1563  -0.0008   0.0000  -0.0147   0.0458    0.344
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   1.1762   0.0013   0.2002   0.1531  -0.0008   0.0000  -0.0146   0.0450    0.345
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   1.1226   0.0015   0.1961   0.1500  -0.0008   0.0000  -0.0146   0.0444    0.348
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   1.0702   0.0016   0.1921   0.1469  -0.0008   0.0000  -0.0148   0.0438    0.351
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   1.0188   0.0016   0.1880   0.1438  -0.0008   0.0000  -0.0150   0.0434    0.354
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   0.9678   0.0014   0.1838   0.1406  -0.0007   0.0000  -0.0153   0.0430    0.359
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   0.9168   0.0011   0.1794   0.1372  -0.0007   0.0000  -0.0158   0.0426    0.365
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   0.8657   0.0007   0.1746   0.1335  -0.0006   0.0000  -0.0165   0.0424    0.373
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   0.8143  -0.0000   0.1695   0.1296  -0.0005   0.0000  -0.0175   0.0425    0.385
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   0.7631  -0.0010   0.1640   0.1254  -0.0003   0.0000  -0.0194   0.0432    0.405
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   0.7127  -0.0020   0.1584   0.1211   0.0001   0.0000  -0.0228   0.0452    0.438
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   0.6646  -0.0032   0.1527   0.1168   0.0011   0.0000  -0.0296   0.0501    0.504
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   0.6256  -0.0039   0.1479   0.1131   0.0049   0.0000  -0.0513   0.0677    0.703
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   0.5892  -0.0044   0.1433   0.1096  -0.0005   0.0000  -0.0583   0.0729    0.782
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   0.5510  -0.0049   0.1387   0.1060  -0.0016   0.0000  -0.0613   0.0747    0.828
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   0.5157  -0.0051   0.1344   0.1028  -0.0018   0.0000  -0.0627   0.0753    0.860
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   0.4835  -0.0053   0.1306   0.0998  -0.0018   0.0000  -0.0635   0.0753    0.886
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   0.4541  -0.0053   0.1271   0.0972  -0.0017   0.0000  -0.0639   0.0751    0.907
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   0.4274  -0.0052   0.1240   0.0948  -0.0017   0.0000  -0.0642   0.0748    0.926
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   0.4030  -0.0051   0.1213   0.0928  -0.0016   0.0000  -0.0643   0.0745    0.943
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   0.3808  -0.0049   0.1189   0.0909  -0.0016   0.0000  -0.0644   0.0742    0.958
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   0.3606  -0.0047   0.1169   0.0893  -0.0016   0.0000  -0.0645   0.0739    0.972
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   0.3423  -0.0044   0.1151   0.0880  -0.0015   0.0000  -0.0645   0.0737    0.983
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   0.3257  -0.0041   0.1136   0.0869  -0.0015   0.0000  -0.0646   0.0735    0.993
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   0.3109  -0.0036   0.1125   0.0860  -0.0015   0.0000  -0.0645   0.0732    1.000
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   0.2977  -0.0029   0.1116   0.0853  -0.0016   0.0000  -0.0644   0.0730    1.005
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   0.2858  -0.0019   0.1110   0.0849  -0.0016   0.0000  -0.0641   0.0727    1.005
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   0.2750  -0.0006   0.1106   0.0845  -0.0017   0.0000  -0.0634   0.0720    1.000
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   0.2646   0.0011   0.1100   0.0841  -0.0020   0.0000  -0.0621   0.0707    0.988
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   0.2539   0.0029   0.1090   0.0833  -0.0027   0.0000  -0.0595   0.0684    0.963
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   0.2427   0.0051   0.1072   0.0820  -0.0044   0.0000  -0.0548   0.0641    0.918
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   0.2302   0.0065   0.1043   0.0797  -0.0085   0.0000  -0.0466   0.0566    0.834
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   0.2151   0.0069   0.3705   0.0814  -0.0002   0.0000  -0.0221   0.0174    0.521
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   0.1989   0.0094   0.4011   0.0882   0.0003   0.0000  -0.0169   0.0159    0.441
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   0.1804   0.0117   0.4284   0.0942  -0.0003   0.0000  -0.0144   0.0155    0.402
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   0.1597   0.0144   0.4475   0.0984  -0.0008   0.0000  -0.0123   0.0151    0.375
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   0.1365   0.0174   0.4500   0.0989  -0.0013   0.0000  -0.0096   0.0141    0.347
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   0.1103   0.0203   0.4238   0.0932  -0.0018   0.0000  -0.0060   0.0120    0.315
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.0811   0.0225   0.3563   0.0783  -0.0021   0.0000  -0.0021   0.0089    0.277
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.0497   0.0239   0.2411   0.0530  -0.0020   0.0000   0.0005   0.0052    0.241
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.0167   0.0251   0.0858   0.0189  -0.0013   0.0000   0.0004   0.0018    0.228

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =  -0.00798     Clsurf  =   0.00048
     CYsurf  =   0.00099     Cmsurf  =   0.05568
     CDsurf  =  -0.00018     Cnsurf  =  -0.00084
     CDisurf =  -0.00018     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =  -0.11931     CDsurf  =  -0.00261

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218  -0.3733   0.0140  -0.1091  -0.0817   0.1329   0.0000   0.0071   0.0232    0.337
   142  55.3439   0.0107   2.0832   4.5644   0.0654  -0.5145   0.0137  -0.1504  -0.1127   0.0121   0.0000   0.0070   0.0297    0.312
   143  55.3560   0.0296   2.0853   4.5598   0.1087  -0.5257   0.0133  -0.1538  -0.1153   0.0026   0.0000   0.0070   0.0302    0.311
   144  55.3743   0.0580   2.0884   4.5529   0.1516  -0.5289   0.0129  -0.1550  -0.1162   0.0002   0.0000   0.0069   0.0303    0.309
   145  55.3985   0.0958   2.0926   4.5437   0.1940  -0.5303   0.0125  -0.1557  -0.1167  -0.0007   0.0000   0.0067   0.0302    0.307
   146  55.4288   0.1429   2.0978   4.5322   0.2357  -0.5312   0.0122  -0.1564  -0.1172  -0.0010   0.0000   0.0065   0.0301    0.305
   147  55.4649   0.1992   2.1040   4.5185   0.2766  -0.5319   0.0120  -0.1571  -0.1177  -0.0013   0.0000   0.0061   0.0300    0.302
   148  55.5069   0.2646   2.1112   4.5025   0.3165  -0.5326   0.0117  -0.1578  -0.1183  -0.0014   0.0000   0.0057   0.0298    0.299
   149  55.5546   0.3389   2.1194   4.4844   0.3554  -0.5334   0.0116  -0.1587  -0.1189  -0.0015   0.0000   0.0053   0.0296    0.295
   150  55.6080   0.4221   2.1286   4.4642   0.3930  -0.5342   0.0116  -0.1597  -0.1197  -0.0017   0.0000   0.0049   0.0294    0.291
   151  55.6670   0.5139   2.1387   4.4418   0.4292  -0.5351   0.0116  -0.1607  -0.1205  -0.0018   0.0000   0.0045   0.0291    0.287
   152  55.7314   0.6141   2.1498   4.4174   0.4640  -0.5361   0.0117  -0.1619  -0.1214  -0.0019   0.0000   0.0040   0.0290    0.283
   153  55.8011   0.7227   2.1618   4.3910   0.4973  -0.5371   0.0120  -0.1632  -0.1223  -0.0021   0.0000   0.0036   0.0288    0.279
   154  55.8759   0.8392   2.1746   4.3626   0.5288  -0.5382   0.0124  -0.1646  -0.1234  -0.0022   0.0000   0.0032   0.0287    0.276
   155  55.9558   0.9636   2.1884   4.3323   0.5586  -0.5392   0.0129  -0.1661  -0.1245  -0.0023   0.0000   0.0028   0.0286    0.272
   156  56.0405   1.0955   2.2029   4.3001   0.5866  -0.5402   0.0136  -0.1676  -0.1256  -0.0024   0.0000   0.0024   0.0285    0.269
   157  56.1315   1.2373   2.2186   4.2656   0.6352  -0.5411   0.0144  -0.1693  -0.1269  -0.0026   0.0000   0.0020   0.0284    0.266
   158  56.2289   1.3889   2.2353   4.2287   0.6600  -0.5420   0.0154  -0.1710  -0.1282  -0.0027   0.0000   0.0016   0.0284    0.263
   159  56.3307   1.5475   2.2528   4.1900   0.6826  -0.5426   0.0166  -0.1728  -0.1295  -0.0028   0.0000   0.0013   0.0284    0.260
   160  56.4368   1.7127   2.2711   4.1498   0.7031  -0.5429   0.0179  -0.1745  -0.1308  -0.0029   0.0000   0.0010   0.0284    0.257
   161  56.5469   1.8842   2.2900   4.1080   0.7214  -0.5428   0.0194  -0.1763  -0.1321  -0.0031   0.0000   0.0007   0.0284    0.255
   162  56.6609   2.0617   2.3096   4.0648   0.7375  -0.5424   0.0209  -0.1780  -0.1334  -0.0032   0.0000   0.0004   0.0284    0.253
