 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.48946     Clsurf  =  -0.09422
     CYsurf  =  -0.01874     Cmsurf  =  -1.83686
     CDsurf  =   0.01702     Cnsurf  =  -0.00975
     CDisurf =   0.01702     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.95936     CDsurf  =   0.03338

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    15  22.9924   3.7075  -0.8424  11.9598   7.8494  11.5273   0.4480   1.1946   0.9506   0.1590   0.0000  -0.1111  -0.3059    0.367
    16  23.3450   4.2708  -0.7732  11.6585   5.5431  10.6403   0.0395   1.1472   0.9129   0.0779   0.0000  -0.0765  -0.2656    0.334
    17  23.6484   4.7553  -0.7137  11.3993   5.7056  10.2232   0.0448   1.1288   0.8982   0.0697   0.0000  -0.0607  -0.2489    0.318
    18  23.9670   5.2641  -0.6513  11.1271   5.8372   9.9202   0.0499   1.1236   0.8941   0.0627   0.0000  -0.0502  -0.2389    0.306
    19  24.3002   5.7964  -0.5859  10.8424   5.9373   9.6705   0.0537   1.1254   0.8956   0.0566   0.0000  -0.0424  -0.2324    0.297
    20  24.6474   6.3509  -0.5178  10.5458   6.0058   9.4501   0.0560   1.1320   0.9008   0.0512   0.0000  -0.0365  -0.2284    0.290
    21  25.0079   6.9266  -0.4471  10.2379   6.0430   9.2470   0.0566   1.1422   0.9089   0.0461   0.0000  -0.0319  -0.2262    0.285
    22  25.3809   7.5223  -0.3740   9.9192   6.0490   9.0536   0.0553   1.1554   0.9194   0.0414   0.0000  -0.0284  -0.2253    0.281
    23  25.7657   8.1368  -0.2985   9.5905   6.0244   8.8653   0.0517   1.1712   0.9320   0.0370   0.0000  -0.0258  -0.2257    0.278
    24  26.1614   8.7690  -0.2209   9.2523   5.9700   8.6792   0.0455   1.1896   0.9466   0.0328   0.0000  -0.0240  -0.2272    0.275
    25  26.5674   9.4174  -0.1413   8.9055   5.8867   8.4921   0.0358   1.2103   0.9631   0.0288   0.0000  -0.0229  -0.2298    0.274
    26  27.0024  10.1168  -0.0685   8.6379   6.4402   8.2915   0.0282   1.2787   0.9703   0.0251   0.0000  -0.0179  -0.2252    0.268
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   8.1395   0.0282   1.2835   0.9740   0.0217   0.0000  -0.0154  -0.2238    0.266
    28  27.9384  11.6306   0.0640   8.2648   6.3881   7.9896   0.0281   1.2893   0.9784   0.0186   0.0000  -0.0137  -0.2232    0.264
    29  28.4181  12.4065   0.1318   8.0736   6.3319   7.8399   0.0287   1.2958   0.9833   0.0159   0.0000  -0.0125  -0.2231    0.263
    30  28.9043  13.1928   0.2006   7.8797   6.2569   7.6888   0.0298   1.3026   0.9885   0.0135   0.0000  -0.0117  -0.2235    0.262
    31  29.3961  13.9881   0.2702   7.6837   6.1641   7.5355   0.0309   1.3097   0.9939   0.0113   0.0000  -0.0112  -0.2241    0.261
    32  29.8923  14.7908   0.3404   7.4858   6.0545   7.3792   0.0320   1.3169   0.9994   0.0093   0.0000  -0.0109  -0.2250    0.261
    33  30.3921  15.5992   0.4112   7.2866   5.9293   7.2194   0.0328   1.3241   1.0048   0.0075   0.0000  -0.0108  -0.2260    0.261
    34  30.8945  16.4116   0.4822   7.0863   5.7897   7.0560   0.0334   1.3311   1.0102   0.0057   0.0000  -0.0108  -0.2271    0.261
    35  31.3984  17.2266   0.5535   6.8855   5.6369   6.8887   0.0338   1.3379   1.0153   0.0041   0.0000  -0.0109  -0.2282    0.261
    36  31.9027  18.0423   0.6249   6.6844   5.4723   6.7173   0.0338   1.3442   1.0201   0.0026   0.0000  -0.0112  -0.2294    0.261
    37  32.4066  18.8573   0.6962   6.4835   5.2972   6.5420   0.0335   1.3500   1.0245   0.0012   0.0000  -0.0117  -0.2307    0.261
    38  32.9089  19.6698   0.7673   6.2832   5.1129   6.3629   0.0328   1.3551   1.0284   0.0001   0.0000  -0.0125  -0.2322    0.262
    39  33.4087  20.4781   0.8380   6.0840   4.9207   6.1808   0.0319   1.3595   1.0317  -0.0003   0.0000  -0.0141  -0.2343    0.264
    40  33.9050  21.2808   0.9082   5.8861   4.7221   5.9970   0.0308   1.3631   1.0344   0.0011   0.0000  -0.0172  -0.2375    0.267
    41  34.3967  22.0761   0.9778   5.6901   4.5183   5.8142   0.0296   1.3651   1.0359   0.0098   0.0000  -0.0235  -0.2435    0.273
    42  34.7955  22.7211   1.0342   5.5311   2.7734   5.6575   0.0289   1.3800   1.0473  -0.0485   0.0000  -0.0441  -0.2611    0.292
    43  35.1799  23.3428   1.0886   5.3779   4.0090   5.5042   0.0283   1.3756   1.0439  -0.0255   0.0000  -0.0508  -0.2668    0.299
    44  35.6353  24.0794   1.1531   5.1963   3.8090   5.3309   0.0280   1.3774   1.0452  -0.0194   0.0000  -0.0534  -0.2696    0.301
    45  36.0826  24.8028   1.2163   5.0180   3.6083   5.1582   0.0279   1.3797   1.0470  -0.0174   0.0000  -0.0546  -0.2711    0.302
    46  36.5209  25.5117   1.2784   4.8433   3.4082   4.9873   0.0281   1.3819   1.0487  -0.0169   0.0000  -0.0551  -0.2718    0.303
    47  36.9492  26.2045   1.3390   4.6725   3.2096   4.8182   0.0286   1.3839   1.0502  -0.0169   0.0000  -0.0552  -0.2723    0.303
    48  37.3668  26.8799   1.3981   4.5060   3.0133   4.6509   0.0294   1.3852   1.0512  -0.0172   0.0000  -0.0550  -0.2724    0.302
    49  37.7728  27.5366   1.4555   4.3442   2.8202   4.4852   0.0306   1.3857   1.0516  -0.0176   0.0000  -0.0547  -0.2722    0.302
    50  38.1664  28.1731   1.5112   4.1873   2.6312   4.3207   0.0322   1.3850   1.0511  -0.0181   0.0000  -0.0543  -0.2717    0.302
    51  38.5467  28.7882   1.5650   4.0357   2.4467   4.1568   0.0342   1.3827   1.0493  -0.0186   0.0000  -0.0536  -0.2707    0.301
    52  38.9130  29.3807   1.6168   3.8896   2.2675   3.9931   0.0367   1.3782   1.0459  -0.0190   0.0000  -0.0528  -0.2692    0.300
    53  39.2646  29.9494   1.6666   3.7494   2.0939   3.8284   0.0399   1.3709   1.0403  -0.0193   0.0000  -0.0517  -0.2671    0.300
    54  39.6008  30.4931   1.7142   3.6154   1.9264   3.6617   0.0436   1.3599   1.0320  -0.0195   0.0000  -0.0502  -0.2641    0.299
    55  39.9208  31.0107   1.7595   3.4878   1.7654   3.4914   0.0478   1.3441   1.0200  -0.0196   0.0000  -0.0484  -0.2600    0.297
    56  40.2241  31.5013   1.8024   3.3669   1.6109   3.3154   0.0524   1.3223   1.0034  -0.0194   0.0000  -0.0463  -0.2546    0.296
    57  40.5101  31.9637   1.8428   3.2529   1.4631   3.1318   0.0570   1.2928   0.9810  -0.0188   0.0000  -0.0439  -0.2478    0.295
    58  40.7780  32.3972   1.8807   3.1461   1.3219   2.9385   0.0610   1.2540   0.9516  -0.0175   0.0000  -0.0417  -0.2396    0.294
    59  41.0275  32.8007   1.9161   3.0466   1.1875   2.7347   0.0634   1.2046   0.9141  -0.0146   0.0000  -0.0406  -0.2307    0.294
    60  41.2443  33.1513   1.9467   2.9602   0.9321   2.5291   0.0636   1.1457   0.8694  -0.0100   0.0000  -0.0424  -0.2228    0.299
    61  41.4296  33.4511   1.9730   2.8863   0.8279   2.3251   0.0592   1.0790   0.8188  -0.0043   0.0000  -0.0489  -0.2175    0.310
    62  41.8525  33.7408   1.9984   2.6418   0.7761   2.0999   0.0537   3.4998   0.8083  -0.0042   0.0000  -0.0325  -0.1025    0.290
    63  42.4709  34.0170   2.0225   2.2558   0.5879   1.8905   0.0661   3.7315   0.8618  -0.0572   0.0000  -0.0201  -0.1025    0.273
    64  43.0147  34.2599   2.0438   1.9163   0.4349   1.6781   0.0811   3.9262   0.9067  -0.0943   0.0000  -0.0096  -0.1026    0.261
    65  43.4828  34.4691   2.0621   1.6240   0.3131   1.4582   0.1001   4.0519   0.9358  -0.1300   0.0000   0.0041  -0.0997    0.246
    66  43.8744  34.6440   2.0774   1.3796   0.2184   1.2251   0.1203   4.0381   0.9326  -0.1676   0.0000   0.0246  -0.0905    0.224
    67  44.1886  34.7843   2.0896   1.1834   0.1461   0.9751   0.1368   3.7862   0.8744  -0.2055   0.0000   0.0508  -0.0730    0.192
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.7090   0.1479   3.1951   0.7379  -0.2349   0.0000   0.0718  -0.0489    0.153
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.4304   0.1544   2.2024   0.5086  -0.2325   0.0000   0.0687  -0.0247    0.115
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.1443   0.1578   0.8335   0.1925  -0.1509   0.0000   0.0292  -0.0068    0.098

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.48946     Clsurf  =   0.09422
     CYsurf  =   0.01874     Cmsurf  =  -1.83686
     CDsurf  =   0.01702     Cnsurf  =   0.00975
     CDisurf =   0.01702     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.95936     CDsurf  =   0.03338

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104  10.2742   0.1236   0.8232   0.8232   0.0803   0.0000  -0.0479   0.2541    0.308
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307  10.2743   0.1236   0.8233   0.8233   0.0801   0.0000  -0.0479   0.2541    0.308
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498  10.2748   0.1236   0.8234   0.8234   0.0797   0.0000  -0.0480   0.2542    0.308
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668  10.2766   0.1236   0.8236   0.8236   0.0794   0.0000  -0.0481   0.2543    0.308
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808  10.2809   0.1236   0.8239   0.8239   0.0792   0.0000  -0.0484   0.2547    0.309
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910  10.2892   0.1236   0.8246   0.8246   0.0791   0.0000  -0.0490   0.2555    0.309
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966  10.3039   0.1236   0.8258   0.8258   0.0794   0.0000  -0.0500   0.2568    0.311
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968  10.3281   0.1232   0.8276   0.8276   0.0801   0.0000  -0.0517   0.2589    0.312
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907  10.3661   0.1218   0.8305   0.8305   0.0814   0.0000  -0.0541   0.2621    0.315
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776  10.4249   0.1181   0.8349   0.8349   0.0837   0.0000  -0.0578   0.2670    0.319
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567  10.5171   0.1102   0.8417   0.8417   0.0875   0.0000  -0.0632   0.2743    0.325
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273  10.6709   0.0965   0.8530   0.8530   0.0944   0.0000  -0.0714   0.2855    0.334
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885  11.0125   0.0757   0.8760   0.8760   0.1221   0.0000  -0.0851   0.3061    0.347
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875  11.6419   0.4659   1.1691   0.9303   0.1750   0.0000  -0.1132   0.3038    0.372
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494  11.5273   0.4480   1.1946   0.9506   0.1590   0.0000  -0.1111   0.3059    0.367
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431  10.6403   0.0395   1.1472   0.9129   0.0779   0.0000  -0.0765   0.2656    0.334
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056  10.2232   0.0448   1.1288   0.8982   0.0697   0.0000  -0.0607   0.2489    0.318
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372   9.9202   0.0499   1.1236   0.8941   0.0627   0.0000  -0.0502   0.2389    0.306
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   9.6705   0.0537   1.1254   0.8956   0.0566   0.0000  -0.0424   0.2324    0.297
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   9.4501   0.0560   1.1320   0.9008   0.0512   0.0000  -0.0365   0.2284    0.290
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   9.2470   0.0566   1.1422   0.9089   0.0461   0.0000  -0.0319   0.2262    0.285
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   9.0536   0.0553   1.1554   0.9194   0.0414   0.0000  -0.0284   0.2253    0.281
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   8.8653   0.0517   1.1712   0.9320   0.0370   0.0000  -0.0258   0.2257    0.278
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   8.6792   0.0455   1.1896   0.9466   0.0328   0.0000  -0.0240   0.2272    0.275
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   8.4921   0.0358   1.2103   0.9631   0.0288   0.0000  -0.0229   0.2298    0.274
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   8.2915   0.0282   1.2787   0.9703   0.0251   0.0000  -0.0179   0.2252    0.268
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   8.1395   0.0282   1.2835   0.9740   0.0217   0.0000  -0.0154   0.2238    0.266
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   7.9896   0.0281   1.2893   0.9784   0.0186   0.0000  -0.0137   0.2232    0.264
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   7.8399   0.0287   1.2958   0.9833   0.0159   0.0000  -0.0125   0.2231    0.263
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   7.6888   0.0298   1.3026   0.9885   0.0135   0.0000  -0.0117   0.2235    0.262
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   7.5355   0.0309   1.3097   0.9939   0.0113   0.0000  -0.0112   0.2241    0.261
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   7.3792   0.0320   1.3169   0.9994   0.0093   0.0000  -0.0109   0.2250    0.261
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   7.2194   0.0328   1.3241   1.0048   0.0075   0.0000  -0.0108   0.2260    0.261
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   7.0560   0.0334   1.3311   1.0102   0.0057   0.0000  -0.0108   0.2271    0.261
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   6.8887   0.0338   1.3379   1.0153   0.0041   0.0000  -0.0109   0.2282    0.261
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   6.7173   0.0338   1.3442   1.0201   0.0026   0.0000  -0.0112   0.2294    0.261
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   6.5420   0.0335   1.3500   1.0245   0.0012   0.0000  -0.0117   0.2307    0.261
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   6.3629   0.0328   1.3551   1.0284   0.0001   0.0000  -0.0125   0.2322    0.262
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   6.1808   0.0319   1.3595   1.0317  -0.0003   0.0000  -0.0141   0.2343    0.264
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   5.9970   0.0308   1.3631   1.0344   0.0011   0.0000  -0.0172   0.2375    0.267
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   5.8142   0.0296   1.3651   1.0359   0.0098   0.0000  -0.0235   0.2435    0.273
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   5.6575   0.0289   1.3800   1.0473  -0.0485   0.0000  -0.0441   0.2611    0.292
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   5.5042   0.0283   1.3756   1.0439  -0.0255   0.0000  -0.0508   0.2668    0.299
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   5.3309   0.0280   1.3774   1.0452  -0.0194   0.0000  -0.0534   0.2696    0.301
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   5.1582   0.0279   1.3797   1.0470  -0.0174   0.0000  -0.0546   0.2711    0.302
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   4.9873   0.0281   1.3819   1.0487  -0.0169   0.0000  -0.0551   0.2718    0.303
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   4.8182   0.0286   1.3839   1.0502  -0.0169   0.0000  -0.0552   0.2723    0.303
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   4.6509   0.0294   1.3852   1.0512  -0.0172   0.0000  -0.0550   0.2724    0.302
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   4.4852   0.0306   1.3857   1.0516  -0.0176   0.0000  -0.0547   0.2722    0.302
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   4.3207   0.0322   1.3850   1.0511  -0.0181   0.0000  -0.0543   0.2717    0.302
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   4.1568   0.0342   1.3827   1.0493  -0.0186   0.0000  -0.0536   0.2707    0.301
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   3.9931   0.0367   1.3782   1.0459  -0.0190   0.0000  -0.0528   0.2692    0.300
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   3.8284   0.0399   1.3709   1.0403  -0.0193   0.0000  -0.0517   0.2671    0.300
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   3.6617   0.0436   1.3599   1.0320  -0.0195   0.0000  -0.0502   0.2641    0.299
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   3.4914   0.0478   1.3441   1.0200  -0.0196   0.0000  -0.0484   0.2600    0.297
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   3.3154   0.0524   1.3223   1.0034  -0.0194   0.0000  -0.0463   0.2546    0.296
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   3.1318   0.0570   1.2928   0.9810  -0.0188   0.0000  -0.0439   0.2478    0.295
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   2.9385   0.0610   1.2540   0.9516  -0.0175   0.0000  -0.0417   0.2396    0.294
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   2.7347   0.0634   1.2046   0.9141  -0.0146   0.0000  -0.0406   0.2307    0.294
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   2.5291   0.0636   1.1457   0.8694  -0.0100   0.0000  -0.0424   0.2228    0.299
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   2.3251   0.0592   1.0790   0.8188  -0.0043   0.0000  -0.0489   0.2175    0.310
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   2.0999   0.0537   3.4998   0.8083  -0.0042   0.0000  -0.0325   0.1025    0.290
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   1.8905   0.0661   3.7315   0.8618  -0.0572   0.0000  -0.0201   0.1025    0.273
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   1.6781   0.0811   3.9262   0.9067  -0.0943   0.0000  -0.0096   0.1026    0.261
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   1.4582   0.1001   4.0519   0.9358  -0.1300   0.0000   0.0041   0.0997    0.246
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   1.2251   0.1203   4.0381   0.9326  -0.1676   0.0000   0.0246   0.0905    0.224
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   0.9751   0.1368   3.7862   0.8744  -0.2055   0.0000   0.0508   0.0730    0.192
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.7090   0.1479   3.1951   0.7379  -0.2349   0.0000   0.0718   0.0489    0.153
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.4304   0.1544   2.2024   0.5086  -0.2325   0.0000   0.0687   0.0247    0.115
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.1443   0.1578   0.8335   0.1925  -0.1509   0.0000   0.0292   0.0068    0.098

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.02331     Clsurf  =  -0.00153
     CYsurf  =  -0.00234     Cmsurf  =  -0.16476
     CDsurf  =   0.00252     Cnsurf  =   0.00179
     CDisurf =   0.00252     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.34778     CDsurf  =   0.03738

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218   2.3539   0.1497   0.4887   0.3619   0.9111   0.0000  -0.0180  -0.1259    0.300
   142  55.3439   0.0107   2.0832   4.5644   0.0654   1.4557   0.1504   0.4064   0.3010   0.1291   0.0000  -0.0174  -0.0840    0.308
   143  55.3560   0.0296   2.0853   4.5598   0.1087   1.3847   0.1515   0.4001   0.2963   0.0681   0.0000  -0.0173  -0.0806    0.308
   144  55.3743   0.0580   2.0884   4.5529   0.1516   1.3657   0.1527   0.3988   0.2953   0.0526   0.0000  -0.0170  -0.0796    0.307
   145  55.3985   0.0958   2.0926   4.5437   0.1940   1.3585   0.1538   0.3987   0.2953   0.0470   0.0000  -0.0165  -0.0790    0.306
   146  55.4288   0.1429   2.0978   4.5322   0.2357   1.3554   0.1548   0.3994   0.2958   0.0447   0.0000  -0.0158  -0.0785    0.303
   147  55.4649   0.1992   2.1040   4.5185   0.2766   1.3542   0.1557   0.4006   0.2966   0.0434   0.0000  -0.0150  -0.0779    0.300
   148  55.5069   0.2646   2.1112   4.5025   0.3165   1.3538   0.1565   0.4021   0.2978   0.0426   0.0000  -0.0140  -0.0773    0.297
   149  55.5546   0.3389   2.1194   4.4844   0.3554   1.3540   0.1572   0.4040   0.2992   0.0420   0.0000  -0.0130  -0.0768    0.293
   150  55.6080   0.4221   2.1286   4.4642   0.3930   1.3545   0.1579   0.4061   0.3008   0.0415   0.0000  -0.0119  -0.0762    0.290
   151  55.6670   0.5139   2.1387   4.4418   0.4292   1.3552   0.1584   0.4086   0.3026   0.0410   0.0000  -0.0108  -0.0756    0.286
   152  55.7314   0.6141   2.1498   4.4174   0.4640   1.3558   0.1588   0.4112   0.3045   0.0405   0.0000  -0.0097  -0.0752    0.282
   153  55.8011   0.7227   2.1618   4.3910   0.4973   1.3564   0.1591   0.4140   0.3066   0.0401   0.0000  -0.0087  -0.0747    0.278
   154  55.8759   0.8392   2.1746   4.3626   0.5288   1.3569   0.1593   0.4170   0.3088   0.0397   0.0000  -0.0077  -0.0744    0.275
   155  55.9558   0.9636   2.1884   4.3323   0.5586   1.3572   0.1592   0.4202   0.3111   0.0394   0.0000  -0.0068  -0.0741    0.272
   156  56.0405   1.0955   2.2029   4.3001   0.5866   1.3573   0.1591   0.4235   0.3136   0.0391   0.0000  -0.0059  -0.0739    0.269
   157  56.1315   1.2373   2.2186   4.2656   0.6352   1.3570   0.1586   0.4269   0.3162   0.0389   0.0000  -0.0051  -0.0737    0.266
   158  56.2289   1.3889   2.2353   4.2287   0.6600   1.3564   0.1580   0.4306   0.3189   0.0387   0.0000  -0.0043  -0.0737    0.264
   159  56.3307   1.5475   2.2528   4.1900   0.6826   1.3553   0.1571   0.4343   0.3217   0.0385   0.0000  -0.0036  -0.0737    0.261
   160  56.4368   1.7127   2.2711   4.1498   0.7031   1.3538   0.1559   0.4382   0.3245   0.0384   0.0000  -0.0030  -0.0738    0.259
   161  56.5469   1.8842   2.2900   4.1080   0.7214   1.3519   0.1544   0.4421   0.3274   0.0382   0.0000  -0.0025  -0.0739    0.258
   162  56.6609   2.0617   2.3096   4.0648   0.7375   1.3494   0.1526   0.4461   0.3304   0.0382   0.0000  -0.0020  -0.0742    0.256
   163  56.7785   2.2448   2.3298   4.0202   0.7513   1.3465   0.1505   0.4502   0.3334   0.0381   0.0000  -0.0015  -0.0745    0.255
   164  56.8994   2.4331   2.3506   3.9743   0.7630   1.3432   0.1482   0.4543   0.3365   0.0381   0.0000  -0.0012  -0.0748    0.253
