 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.49981     Clsurf  =  -0.09639
     CYsurf  =  -0.01917     Cmsurf  =  -1.87704
     CDsurf  =   0.01768     Cnsurf  =  -0.01000
     CDisurf =   0.01768     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.97965     CDsurf  =   0.03467

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    50  38.1664  28.1731   1.5112   4.1873   2.6312   4.4322   0.0337   1.4209   1.0783  -0.0192   0.0000  -0.0554  -0.2785    0.301
    51  38.5467  28.7882   1.5650   4.0357   2.4467   4.2645   0.0358   1.4187   1.0766  -0.0198   0.0000  -0.0547  -0.2775    0.301
    52  38.9130  29.3807   1.6168   3.8896   2.2675   4.0966   0.0384   1.4141   1.0732  -0.0203   0.0000  -0.0538  -0.2759    0.300
    53  39.2646  29.9494   1.6666   3.7494   2.0939   3.9277   0.0416   1.4066   1.0675  -0.0207   0.0000  -0.0526  -0.2737    0.299
    54  39.6008  30.4931   1.7142   3.6154   1.9264   3.7564   0.0453   1.3953   1.0588  -0.0210   0.0000  -0.0510  -0.2705    0.298
    55  39.9208  31.0107   1.7595   3.4878   1.7654   3.5812   0.0496   1.3789   1.0464  -0.0211   0.0000  -0.0491  -0.2662    0.297
    56  40.2241  31.5013   1.8024   3.3669   1.6109   3.4000   0.0542   1.3562   1.0292  -0.0210   0.0000  -0.0468  -0.2605    0.295
    57  40.5101  31.9637   1.8428   3.2529   1.4631   3.2107   0.0588   1.3256   1.0060  -0.0205   0.0000  -0.0443  -0.2534    0.294
    58  40.7780  32.3972   1.8807   3.1461   1.3219   3.0115   0.0626   1.2854   0.9755  -0.0192   0.0000  -0.0419  -0.2449    0.293
    59  41.0275  32.8007   1.9161   3.0466   1.1875   2.8016   0.0649   1.2344   0.9367  -0.0163   0.0000  -0.0409  -0.2358    0.294
    60  41.2443  33.1513   1.9467   2.9602   0.9321   2.5901   0.0649   1.1736   0.8906  -0.0116   0.0000  -0.0429  -0.2277    0.298
    61  41.4296  33.4511   1.9730   2.8863   0.8279   2.3805   0.0603   1.1051   0.8386  -0.0057   0.0000  -0.0498  -0.2225    0.309
    62  41.8525  33.7408   1.9984   2.6418   0.7761   2.1495   0.0546   3.5842   0.8277  -0.0064   0.0000  -0.0334  -0.1050    0.290
    63  42.4709  34.0170   2.0225   2.2558   0.5879   1.9348   0.0673   3.8215   0.8826  -0.0618   0.0000  -0.0207  -0.1050    0.273
    64  43.0147  34.2599   2.0438   1.9163   0.4349   1.7171   0.0827   4.0207   0.9286  -0.1005   0.0000  -0.0098  -0.1050    0.261
    65  43.4828  34.4691   2.0621   1.6240   0.3131   1.4917   0.1021   4.1490   0.9582  -0.1381   0.0000   0.0045  -0.1019    0.245
    66  43.8744  34.6440   2.0774   1.3796   0.2184   1.2526   0.1222   4.1338   0.9547  -0.1776   0.0000   0.0259  -0.0922    0.223
    67  44.1886  34.7843   2.0896   1.1834   0.1461   0.9965   0.1385   3.8750   0.8949  -0.2175   0.0000   0.0530  -0.0741    0.191
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.7241   0.1492   3.2701   0.7552  -0.2486   0.0000   0.0745  -0.0495    0.151
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.4394   0.1554   2.2555   0.5209  -0.2462   0.0000   0.0710  -0.0249    0.114
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.1473   0.1586   0.8557   0.1976  -0.1603   0.0000   0.0301  -0.0068    0.098

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.49981     Clsurf  =   0.09639
     CYsurf  =   0.01917     Cmsurf  =  -1.87704
     CDsurf  =   0.01768     Cnsurf  =   0.01000
     CDisurf =   0.01768     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.97965     CDsurf  =   0.03467

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104  10.4645   0.1246   0.8381   0.8381   0.0836   0.0000  -0.0503   0.2602    0.310
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307  10.4645   0.1246   0.8382   0.8382   0.0834   0.0000  -0.0503   0.2603    0.310
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498  10.4651   0.1246   0.8383   0.8383   0.0831   0.0000  -0.0503   0.2603    0.310
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668  10.4669   0.1247   0.8385   0.8385   0.0827   0.0000  -0.0504   0.2605    0.310
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808  10.4711   0.1247   0.8389   0.8389   0.0825   0.0000  -0.0508   0.2609    0.311
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910  10.4796   0.1247   0.8396   0.8396   0.0824   0.0000  -0.0514   0.2616    0.311
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966  10.4944   0.1247   0.8407   0.8407   0.0827   0.0000  -0.0524   0.2630    0.312
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968  10.5186   0.1244   0.8426   0.8426   0.0834   0.0000  -0.0540   0.2651    0.314
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907  10.5568   0.1231   0.8455   0.8455   0.0847   0.0000  -0.0565   0.2684    0.317
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776  10.6160   0.1195   0.8499   0.8499   0.0870   0.0000  -0.0603   0.2733    0.321
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567  10.7087   0.1117   0.8568   0.8568   0.0909   0.0000  -0.0657   0.2806    0.327
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273  10.8635   0.0981   0.8681   0.8681   0.0980   0.0000  -0.0740   0.2920    0.335
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885  11.2118   0.0775   0.8913   0.8913   0.1272   0.0000  -0.0877   0.3127    0.348
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875  11.8376   0.4679   1.1883   0.9456   0.1799   0.0000  -0.1158   0.3095    0.373
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494  11.7185   0.4502   1.2140   0.9661   0.1631   0.0000  -0.1136   0.3115    0.368
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431  10.8298   0.0416   1.1673   0.9289   0.0807   0.0000  -0.0789   0.2712    0.335
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056  10.4110   0.0468   1.1492   0.9145   0.0725   0.0000  -0.0630   0.2544    0.319
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372  10.1063   0.0517   1.1443   0.9106   0.0654   0.0000  -0.0523   0.2443    0.307
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   9.8548   0.0554   1.1465   0.9124   0.0592   0.0000  -0.0444   0.2379    0.299
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   9.6326   0.0576   1.1535   0.9179   0.0536   0.0000  -0.0383   0.2338    0.292
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   9.4275   0.0581   1.1642   0.9264   0.0485   0.0000  -0.0336   0.2315    0.286
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   9.2322   0.0566   1.1779   0.9373   0.0437   0.0000  -0.0300   0.2306    0.282
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   9.0420   0.0530   1.1943   0.9503   0.0391   0.0000  -0.0272   0.2310    0.279
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   8.8540   0.0467   1.2133   0.9655   0.0347   0.0000  -0.0253   0.2325    0.276
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   8.6647   0.0369   1.2346   0.9825   0.0306   0.0000  -0.0242   0.2351    0.275
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   8.4616   0.0291   1.3046   0.9900   0.0268   0.0000  -0.0189   0.2304    0.269
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   8.3081   0.0292   1.3098   0.9940   0.0231   0.0000  -0.0163   0.2289    0.266
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   8.1567   0.0291   1.3160   0.9987   0.0199   0.0000  -0.0145   0.2283    0.265
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   8.0054   0.0297   1.3229   1.0039   0.0171   0.0000  -0.0132   0.2282    0.263
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   7.8528   0.0308   1.3302   1.0095   0.0145   0.0000  -0.0123   0.2286    0.262
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   7.6977   0.0320   1.3378   1.0152   0.0122   0.0000  -0.0118   0.2292    0.262
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   7.5395   0.0331   1.3455   1.0210   0.0100   0.0000  -0.0114   0.2301    0.261
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   7.3778   0.0339   1.3531   1.0268   0.0080   0.0000  -0.0112   0.2311    0.261
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   7.2123   0.0345   1.3605   1.0325   0.0062   0.0000  -0.0112   0.2322    0.261
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   7.0427   0.0349   1.3677   1.0379   0.0044   0.0000  -0.0113   0.2334    0.261
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   6.8690   0.0349   1.3745   1.0431   0.0028   0.0000  -0.0116   0.2347    0.261
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   6.6911   0.0346   1.3807   1.0478   0.0013   0.0000  -0.0121   0.2361    0.262
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   6.5095   0.0339   1.3864   1.0521   0.0002   0.0000  -0.0130   0.2377    0.262
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   6.3249   0.0330   1.3912   1.0558  -0.0003   0.0000  -0.0147   0.2399    0.264
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   6.1385   0.0319   1.3953   1.0589   0.0011   0.0000  -0.0178   0.2433    0.267
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   5.9532   0.0308   1.3977   1.0607   0.0100   0.0000  -0.0243   0.2495    0.273
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   5.7942   0.0301   1.4136   1.0728  -0.0504   0.0000  -0.0451   0.2674    0.292
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   5.6386   0.0296   1.4093   1.0695  -0.0267   0.0000  -0.0519   0.2733    0.299
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   5.4625   0.0292   1.4115   1.0711  -0.0203   0.0000  -0.0546   0.2762    0.301
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   5.2869   0.0292   1.4142   1.0732  -0.0183   0.0000  -0.0558   0.2777    0.302
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   5.1128   0.0294   1.4168   1.0752  -0.0178   0.0000  -0.0563   0.2786    0.302
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   4.9404   0.0300   1.4191   1.0769  -0.0178   0.0000  -0.0564   0.2790    0.302
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   4.7697   0.0308   1.4208   1.0782  -0.0182   0.0000  -0.0563   0.2792    0.302
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   4.6004   0.0321   1.4215   1.0787  -0.0187   0.0000  -0.0559   0.2790    0.302
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   4.4322   0.0337   1.4209   1.0783  -0.0192   0.0000  -0.0554   0.2785    0.301
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   4.2645   0.0358   1.4187   1.0766  -0.0198   0.0000  -0.0547   0.2775    0.301
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   4.0966   0.0384   1.4141   1.0732  -0.0203   0.0000  -0.0538   0.2759    0.300
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   3.9277   0.0416   1.4066   1.0675  -0.0207   0.0000  -0.0526   0.2737    0.299
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   3.7564   0.0453   1.3953   1.0588  -0.0210   0.0000  -0.0510   0.2705    0.298
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   3.5812   0.0496   1.3789   1.0464  -0.0211   0.0000  -0.0491   0.2662    0.297
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   3.4000   0.0542   1.3562   1.0292  -0.0210   0.0000  -0.0468   0.2605    0.295
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   3.2107   0.0588   1.3256   1.0060  -0.0205   0.0000  -0.0443   0.2534    0.294
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   3.0115   0.0626   1.2854   0.9755  -0.0192   0.0000  -0.0419   0.2449    0.293
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   2.8016   0.0649   1.2344   0.9367  -0.0163   0.0000  -0.0409   0.2358    0.294
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   2.5901   0.0649   1.1736   0.8906  -0.0116   0.0000  -0.0429   0.2277    0.298
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   2.3805   0.0603   1.1051   0.8386  -0.0057   0.0000  -0.0498   0.2225    0.309
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   2.1495   0.0546   3.5842   0.8277  -0.0064   0.0000  -0.0334   0.1050    0.290
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   1.9348   0.0673   3.8215   0.8826  -0.0618   0.0000  -0.0207   0.1050    0.273
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   1.7171   0.0827   4.0207   0.9286  -0.1005   0.0000  -0.0098   0.1050    0.261
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   1.4917   0.1021   4.1490   0.9582  -0.1381   0.0000   0.0045   0.1019    0.245
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   1.2526   0.1222   4.1338   0.9547  -0.1776   0.0000   0.0259   0.0922    0.223
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   0.9965   0.1385   3.8750   0.8949  -0.2175   0.0000   0.0530   0.0741    0.191
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.7241   0.1492   3.2701   0.7552  -0.2486   0.0000   0.0745   0.0495    0.151
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.4394   0.1554   2.2555   0.5209  -0.2462   0.0000   0.0710   0.0249    0.114
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.1473   0.1586   0.8557   0.1976  -0.1603   0.0000   0.0301   0.0068    0.098

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.02350     Clsurf  =  -0.00155
     CYsurf  =  -0.00237     Cmsurf  =  -0.16614
     CDsurf  =   0.00256     Cnsurf  =   0.00182
     CDisurf =   0.00256     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.35066     CDsurf  =   0.03804

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218   2.4041   0.1509   0.4956   0.3670   0.9452   0.0000  -0.0192  -0.1292    0.302
   142  55.3439   0.0107   2.0832   4.5644   0.0654   1.4711   0.1516   0.4101   0.3037   0.1332   0.0000  -0.0181  -0.0853    0.310
   143  55.3560   0.0296   2.0853   4.5598   0.1087   1.3973   0.1527   0.4035   0.2988   0.0699   0.0000  -0.0179  -0.0818    0.310
   144  55.3743   0.0580   2.0884   4.5529   0.1516   1.3776   0.1539   0.4021   0.2977   0.0537   0.0000  -0.0176  -0.0807    0.309
   145  55.3985   0.0958   2.0926   4.5437   0.1940   1.3701   0.1550   0.4020   0.2977   0.0479   0.0000  -0.0171  -0.0801    0.308
   146  55.4288   0.1429   2.0978   4.5322   0.2357   1.3668   0.1560   0.4027   0.2982   0.0454   0.0000  -0.0164  -0.0796    0.305
   147  55.4649   0.1992   2.1040   4.5185   0.2766   1.3655   0.1569   0.4038   0.2991   0.0441   0.0000  -0.0156  -0.0790    0.302
   148  55.5069   0.2646   2.1112   4.5025   0.3165   1.3651   0.1578   0.4054   0.3002   0.0433   0.0000  -0.0146  -0.0784    0.299
   149  55.5546   0.3389   2.1194   4.4844   0.3554   1.3653   0.1585   0.4073   0.3016   0.0427   0.0000  -0.0136  -0.0778    0.295
   150  55.6080   0.4221   2.1286   4.4642   0.3930   1.3658   0.1592   0.4094   0.3032   0.0422   0.0000  -0.0125  -0.0772    0.291
   151  55.6670   0.5139   2.1387   4.4418   0.4292   1.3664   0.1597   0.4119   0.3050   0.0417   0.0000  -0.0114  -0.0767    0.287
   152  55.7314   0.6141   2.1498   4.4174   0.4640   1.3671   0.1601   0.4145   0.3070   0.0412   0.0000  -0.0103  -0.0762    0.284
   153  55.8011   0.7227   2.1618   4.3910   0.4973   1.3677   0.1604   0.4174   0.3091   0.0408   0.0000  -0.0092  -0.0757    0.280
   154  55.8759   0.8392   2.1746   4.3626   0.5288   1.3682   0.1606   0.4204   0.3113   0.0405   0.0000  -0.0082  -0.0753    0.276
   155  55.9558   0.9636   2.1884   4.3323   0.5586   1.3686   0.1606   0.4236   0.3137   0.0401   0.0000  -0.0072  -0.0750    0.273
   156  56.0405   1.0955   2.2029   4.3001   0.5866   1.3686   0.1604   0.4269   0.3161   0.0398   0.0000  -0.0063  -0.0748    0.270
   157  56.1315   1.2373   2.2186   4.2656   0.6352   1.3684   0.1600   0.4304   0.3188   0.0396   0.0000  -0.0055  -0.0746    0.267
   158  56.2289   1.3889   2.2353   4.2287   0.6600   1.3678   0.1594   0.4341   0.3215   0.0394   0.0000  -0.0047  -0.0746    0.265
   159  56.3307   1.5475   2.2528   4.1900   0.6826   1.3668   0.1585   0.4379   0.3243   0.0392   0.0000  -0.0040  -0.0746    0.262
   160  56.4368   1.7127   2.2711   4.1498   0.7031   1.3653   0.1573   0.4418   0.3272   0.0391   0.0000  -0.0033  -0.0746    0.260
   161  56.5469   1.8842   2.2900   4.1080   0.7214   1.3634   0.1558   0.4458   0.3301   0.0389   0.0000  -0.0028  -0.0748    0.258
   162  56.6609   2.0617   2.3096   4.0648   0.7375   1.3610   0.1541   0.4498   0.3331   0.0389   0.0000  -0.0022  -0.0750    0.257
   163  56.7785   2.2448   2.3298   4.0202   0.7513   1.3581   0.1520   0.4539   0.3362   0.0388   0.0000  -0.0018  -0.0753    0.255
   164  56.8994   2.4331   2.3506   3.9743   0.7630   1.3548   0.1498   0.4582   0.3393   0.0388   0.0000  -0.0014  -0.0756    0.254
