 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.00476     Clsurf  =   0.00450
     CYsurf  =  -0.00037     Cmsurf  =  -0.01612
     CDsurf  =   0.00103     Cnsurf  =   0.00001
     CDisurf =   0.00103     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.00936     CDsurf  =   0.00202

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    19  24.3002   5.7964  -0.5859  10.8424   5.9373   0.7688  -0.0337   0.0875   0.0709  -0.0015   0.0000  -0.0390  -0.0482    0.801
    20  24.6474   6.3509  -0.5178  10.5458   6.0058   0.6143  -0.0319   0.0719   0.0582  -0.0012   0.0000  -0.0336  -0.0409    0.827
    21  25.0079   6.9266  -0.4471  10.2379   6.0430   0.4866  -0.0295   0.0586   0.0475  -0.0010   0.0000  -0.0294  -0.0350    0.868
    22  25.3809   7.5223  -0.3740   9.9192   6.0490   0.3785  -0.0268   0.0471   0.0382  -0.0008   0.0000  -0.0260  -0.0302    0.932
    23  25.7657   8.1368  -0.2985   9.5905   6.0244   0.2854  -0.0237   0.0367   0.0298  -0.0007   0.0000  -0.0233  -0.0261    1.034
    24  26.1614   8.7690  -0.2209   9.2523   5.9700   0.2040  -0.0203   0.0272   0.0220  -0.0005   0.0000  -0.0212  -0.0227    1.211
    25  26.5674   9.4174  -0.1413   8.9055   5.8867   0.1317  -0.0171   0.0182   0.0148  -0.0004   0.0000  -0.0195  -0.0197    1.567
    26  27.0024  10.1168  -0.0685   8.6379   6.4402   0.0668  -0.0131   0.0101   0.0077  -0.0003   0.0000  -0.0179  -0.0169  999.000
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   0.0109  -0.0091   0.0017   0.0013  -0.0002   0.0000  -0.0168  -0.0146  999.000
    28  27.9384  11.6306   0.0640   8.2648   6.3881  -0.0389  -0.0067  -0.0061  -0.0047  -0.0001   0.0000  -0.0160  -0.0127  999.000
    29  28.4181  12.4065   0.1318   8.0736   6.3319  -0.0837  -0.0055  -0.0135  -0.0104  -0.0000   0.0000  -0.0156  -0.0111  999.000
    30  28.9043  13.1928   0.2006   7.8797   6.2569  -0.1243  -0.0049  -0.0206  -0.0158   0.0001   0.0000  -0.0153  -0.0097   -0.720
    31  29.3961  13.9881   0.2702   7.6837   6.1641  -0.1614  -0.0048  -0.0274  -0.0210   0.0001   0.0000  -0.0152  -0.0085   -0.474
    32  29.8923  14.7908   0.3404   7.4858   6.0545  -0.1957  -0.0048  -0.0341  -0.0261   0.0002   0.0000  -0.0153  -0.0075   -0.334
    33  30.3921  15.5992   0.4112   7.2866   5.9293  -0.2276  -0.0049  -0.0407  -0.0312   0.0002   0.0000  -0.0154  -0.0066   -0.244
    34  30.8945  16.4116   0.4822   7.0863   5.7897  -0.2576  -0.0051  -0.0474  -0.0364   0.0003   0.0000  -0.0157  -0.0057   -0.181
    35  31.3984  17.2266   0.5535   6.8855   5.6369  -0.2862  -0.0055  -0.0542  -0.0416   0.0003   0.0000  -0.0161  -0.0049   -0.136
    36  31.9027  18.0423   0.6249   6.6844   5.4723  -0.3137  -0.0059  -0.0612  -0.0469   0.0004   0.0000  -0.0166  -0.0042   -0.103
    37  32.4066  18.8573   0.6962   6.4835   5.2972  -0.3405  -0.0065  -0.0684  -0.0525   0.0004   0.0000  -0.0174  -0.0037   -0.081
    38  32.9089  19.6698   0.7673   6.2832   5.1129  -0.3664  -0.0073  -0.0760  -0.0583   0.0004   0.0000  -0.0186  -0.0036   -0.069
    39  33.4087  20.4781   0.8380   6.0840   4.9207  -0.3912  -0.0082  -0.0838  -0.0643   0.0004   0.0000  -0.0207  -0.0041   -0.073
    40  33.9050  21.2808   0.9082   5.8861   4.7221  -0.4142  -0.0093  -0.0917  -0.0704   0.0002   0.0000  -0.0245  -0.0060   -0.098
    41  34.3967  22.0761   0.9778   5.6901   4.5183  -0.4345  -0.0104  -0.0996  -0.0764  -0.0007   0.0000  -0.0319  -0.0110   -0.167
    42  34.7955  22.7211   1.0342   5.5311   2.7734  -0.4489  -0.0111  -0.1050  -0.0806   0.0182   0.0000  -0.0541  -0.0290   -0.421
    43  35.1799  23.3428   1.0886   5.3779   4.0090  -0.4608  -0.0116  -0.1115  -0.0856   0.0052   0.0000  -0.0615  -0.0343   -0.468
    44  35.6353  24.0794   1.1531   5.1963   3.8090  -0.4709  -0.0120  -0.1181  -0.0906   0.0017   0.0000  -0.0647  -0.0360   -0.464
    45  36.0826  24.8028   1.2163   5.0180   3.6083  -0.4774  -0.0123  -0.1240  -0.0952   0.0005   0.0000  -0.0663  -0.0364   -0.447
    46  36.5209  25.5117   1.2784   4.8433   3.4082  -0.4807  -0.0126  -0.1294  -0.0993   0.0000   0.0000  -0.0672  -0.0363   -0.427
    47  36.9492  26.2045   1.3390   4.6725   3.2096  -0.4808  -0.0127  -0.1342  -0.1030  -0.0003   0.0000  -0.0678  -0.0361   -0.408
    48  37.3668  26.8799   1.3981   4.5060   3.0133  -0.4781  -0.0129  -0.1383  -0.1062  -0.0004   0.0000  -0.0682  -0.0357   -0.392
    49  37.7728  27.5366   1.4555   4.3442   2.8202  -0.4727  -0.0130  -0.1419  -0.1089  -0.0006   0.0000  -0.0685  -0.0354   -0.379
    50  38.1664  28.1731   1.5112   4.1873   2.6312  -0.4648  -0.0132  -0.1447  -0.1111  -0.0007   0.0000  -0.0688  -0.0352   -0.369
    51  38.5467  28.7882   1.5650   4.0357   2.4467  -0.4544  -0.0133  -0.1468  -0.1127  -0.0008   0.0000  -0.0691  -0.0351   -0.363
    52  38.9130  29.3807   1.6168   3.8896   2.2675  -0.4415  -0.0135  -0.1480  -0.1136  -0.0009   0.0000  -0.0694  -0.0351   -0.360
    53  39.2646  29.9494   1.6666   3.7494   2.0939  -0.4261  -0.0137  -0.1482  -0.1138  -0.0010   0.0000  -0.0697  -0.0354   -0.363
    54  39.6008  30.4931   1.7142   3.6154   1.9264  -0.4080  -0.0138  -0.1472  -0.1130  -0.0012   0.0000  -0.0700  -0.0358   -0.370
    55  39.9208  31.0107   1.7595   3.4878   1.7654  -0.3870  -0.0137  -0.1447  -0.1111  -0.0013   0.0000  -0.0703  -0.0365   -0.383
    56  40.2241  31.5013   1.8024   3.3669   1.6109  -0.3630  -0.0133  -0.1406  -0.1079  -0.0016   0.0000  -0.0704  -0.0372   -0.402
    57  40.5101  31.9637   1.8428   3.2529   1.4631  -0.3362  -0.0126  -0.1348  -0.1035  -0.0019   0.0000  -0.0700  -0.0378   -0.426
    58  40.7780  32.3972   1.8807   3.1461   1.3219  -0.3070  -0.0113  -0.1273  -0.0977  -0.0024   0.0000  -0.0686  -0.0379   -0.452
    59  41.0275  32.8007   1.9161   3.0466   1.1875  -0.2761  -0.0095  -0.1183  -0.0908  -0.0032   0.0000  -0.0653  -0.0365   -0.469
    60  41.2443  33.1513   1.9467   2.9602   0.9321  -0.2458  -0.0070  -0.1085  -0.0832  -0.0052   0.0000  -0.0587  -0.0325   -0.455
    61  41.4296  33.4511   1.9730   2.8863   0.8279  -0.2176  -0.0045  -0.0986  -0.0757  -0.0080   0.0000  -0.0467  -0.0239   -0.367
    62  41.8525  33.7408   1.9984   2.6418   0.7761  -0.1910  -0.0030  -0.3253  -0.0726  -0.0081   0.0000  -0.0185  -0.0004   -0.005
    63  42.4709  34.0170   2.0225   2.2558   0.5879  -0.1658  -0.0026  -0.3298  -0.0736  -0.0030   0.0000  -0.0145   0.0014    0.053
    64  43.0147  34.2599   2.0438   1.9163   0.4349  -0.1424  -0.0030  -0.3334  -0.0744  -0.0023   0.0000  -0.0136   0.0018    0.067
    65  43.4828  34.4691   2.0621   1.6240   0.3131  -0.1201  -0.0037  -0.3316  -0.0740  -0.0022   0.0000  -0.0140   0.0016    0.060
    66  43.8744  34.6440   2.0774   1.3796   0.2184  -0.0979  -0.0040  -0.3184  -0.0711  -0.0023   0.0000  -0.0153   0.0008    0.034
    67  44.1886  34.7843   2.0896   1.1834   0.1461  -0.0758  -0.0037  -0.2873  -0.0641  -0.0025   0.0000  -0.0167  -0.0005   -0.011
    68  44.4248  34.8899   2.0989   1.0359   0.0915  -0.0538  -0.0032  -0.2331  -0.0520  -0.0029   0.0000  -0.0167  -0.0017   -0.070
    69  44.5826  34.9603   2.1050   0.9375   0.0498  -0.0321  -0.0027  -0.1539  -0.0344  -0.0035   0.0000  -0.0132  -0.0020   -0.135
    70  44.6615  34.9956   2.1081   0.8882   0.0157  -0.0106  -0.0020  -0.0544  -0.0121  -0.0045   0.0000  -0.0054  -0.0010   -0.196

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.00476     Clsurf  =  -0.00450
     CYsurf  =   0.00037     Cmsurf  =  -0.01612
     CDsurf  =   0.00103     Cnsurf  =  -0.00001
     CDisurf =   0.00103     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.00936     CDsurf  =   0.00202

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104   0.9970  -0.0909   0.0800   0.0800  -0.0018   0.0000  -0.0438   0.0638    0.798
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307   0.9970  -0.0909   0.0800   0.0800  -0.0018   0.0000  -0.0438   0.0638    0.798
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498   0.9977  -0.0909   0.0801   0.0801  -0.0018   0.0000  -0.0439   0.0639    0.798
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668   0.9998  -0.0911   0.0802   0.0802  -0.0018   0.0000  -0.0440   0.0640    0.798
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808   1.0050  -0.0915   0.0806   0.0806  -0.0018   0.0000  -0.0442   0.0644    0.798
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910   1.0151  -0.0922   0.0815   0.0815  -0.0018   0.0000  -0.0447   0.0650    0.798
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966   1.0327  -0.0933   0.0829   0.0829  -0.0018   0.0000  -0.0454   0.0661    0.798
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968   1.0615  -0.0947   0.0852   0.0852  -0.0018   0.0000  -0.0466   0.0679    0.798
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907   1.1063  -0.0962   0.0888   0.0888  -0.0018   0.0000  -0.0485   0.0707    0.796
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776   1.1744  -0.0966   0.0943   0.0943  -0.0019   0.0000  -0.0513   0.0749    0.795
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567   1.2782  -0.0946   0.1026   0.1026  -0.0020   0.0000  -0.0555   0.0812    0.791
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273   1.4422  -0.0884   0.1158   0.1158  -0.0021   0.0000  -0.0621   0.0910    0.786
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885   1.7363  -0.0762   0.1394   0.1394  -0.0009   0.0000  -0.0735   0.1084    0.777
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875   2.4779   0.3654   0.2506   0.2030   0.0410   0.0000  -0.1033   0.1304    0.759
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494   2.4611   0.3858   0.2557   0.2072   0.0383   0.0000  -0.1045   0.1323    0.754
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431   1.5970  -0.0354   0.1690   0.1369  -0.0040   0.0000  -0.0706   0.0890    0.766
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056   1.2174  -0.0354   0.1318   0.1068  -0.0025   0.0000  -0.0558   0.0700    0.773
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372   0.9619  -0.0349   0.1067   0.0864  -0.0018   0.0000  -0.0461   0.0575    0.784
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   0.7688  -0.0337   0.0875   0.0709  -0.0015   0.0000  -0.0390   0.0482    0.801
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   0.6143  -0.0319   0.0719   0.0582  -0.0012   0.0000  -0.0336   0.0409    0.827
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   0.4866  -0.0295   0.0586   0.0475  -0.0010   0.0000  -0.0294   0.0350    0.868
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   0.3785  -0.0268   0.0471   0.0382  -0.0008   0.0000  -0.0260   0.0302    0.932
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   0.2854  -0.0237   0.0367   0.0298  -0.0007   0.0000  -0.0233   0.0261    1.034
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   0.2040  -0.0203   0.0272   0.0220  -0.0005   0.0000  -0.0212   0.0227    1.211
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   0.1317  -0.0171   0.0182   0.0148  -0.0004   0.0000  -0.0195   0.0197    1.567
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   0.0668  -0.0131   0.0101   0.0077  -0.0003   0.0000  -0.0179   0.0169  999.000
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   0.0109  -0.0091   0.0017   0.0013  -0.0002   0.0000  -0.0168   0.0146  999.000
    98  27.9384 -11.6306   0.0640   8.2648   6.3881  -0.0389  -0.0067  -0.0061  -0.0047  -0.0001   0.0000  -0.0160   0.0127  999.000
    99  28.4181 -12.4065   0.1318   8.0736   6.3319  -0.0837  -0.0055  -0.0135  -0.0104  -0.0000   0.0000  -0.0156   0.0111  999.000
   100  28.9043 -13.1928   0.2006   7.8797   6.2569  -0.1243  -0.0049  -0.0206  -0.0158   0.0001   0.0000  -0.0153   0.0097   -0.720
   101  29.3961 -13.9881   0.2702   7.6837   6.1641  -0.1614  -0.0048  -0.0274  -0.0210   0.0001   0.0000  -0.0152   0.0085   -0.474
   102  29.8923 -14.7908   0.3404   7.4858   6.0545  -0.1957  -0.0048  -0.0341  -0.0261   0.0002   0.0000  -0.0153   0.0075   -0.334
   103  30.3921 -15.5992   0.4112   7.2866   5.9293  -0.2276  -0.0049  -0.0407  -0.0312   0.0002   0.0000  -0.0154   0.0066   -0.244
   104  30.8945 -16.4116   0.4822   7.0863   5.7897  -0.2576  -0.0051  -0.0474  -0.0364   0.0003   0.0000  -0.0157   0.0057   -0.181
   105  31.3984 -17.2266   0.5535   6.8855   5.6369  -0.2862  -0.0055  -0.0542  -0.0416   0.0003   0.0000  -0.0161   0.0049   -0.136
   106  31.9027 -18.0423   0.6249   6.6844   5.4723  -0.3137  -0.0059  -0.0612  -0.0469   0.0004   0.0000  -0.0166   0.0042   -0.103
   107  32.4066 -18.8573   0.6962   6.4835   5.2972  -0.3405  -0.0065  -0.0684  -0.0525   0.0004   0.0000  -0.0174   0.0037   -0.081
   108  32.9089 -19.6698   0.7673   6.2832   5.1129  -0.3664  -0.0073  -0.0760  -0.0583   0.0004   0.0000  -0.0186   0.0036   -0.069
   109  33.4087 -20.4781   0.8380   6.0840   4.9207  -0.3912  -0.0082  -0.0838  -0.0643   0.0004   0.0000  -0.0207   0.0041   -0.073
   110  33.9050 -21.2808   0.9082   5.8861   4.7221  -0.4142  -0.0093  -0.0917  -0.0704   0.0002   0.0000  -0.0245   0.0060   -0.098
   111  34.3967 -22.0761   0.9778   5.6901   4.5183  -0.4345  -0.0104  -0.0996  -0.0764  -0.0007   0.0000  -0.0319   0.0110   -0.167
   112  34.7955 -22.7211   1.0342   5.5311   2.7734  -0.4489  -0.0111  -0.1050  -0.0806   0.0182   0.0000  -0.0541   0.0290   -0.421
   113  35.1799 -23.3428   1.0886   5.3779   4.0090  -0.4608  -0.0116  -0.1115  -0.0856   0.0052   0.0000  -0.0615   0.0343   -0.468
   114  35.6353 -24.0794   1.1531   5.1963   3.8090  -0.4709  -0.0120  -0.1181  -0.0906   0.0017   0.0000  -0.0647   0.0360   -0.464
   115  36.0826 -24.8028   1.2163   5.0180   3.6083  -0.4774  -0.0123  -0.1240  -0.0952   0.0005   0.0000  -0.0663   0.0364   -0.447
   116  36.5209 -25.5117   1.2784   4.8433   3.4082  -0.4807  -0.0126  -0.1294  -0.0993   0.0000   0.0000  -0.0672   0.0363   -0.427
   117  36.9492 -26.2045   1.3390   4.6725   3.2096  -0.4808  -0.0127  -0.1342  -0.1030  -0.0003   0.0000  -0.0678   0.0361   -0.408
   118  37.3668 -26.8799   1.3981   4.5060   3.0133  -0.4781  -0.0129  -0.1383  -0.1062  -0.0004   0.0000  -0.0682   0.0357   -0.392
   119  37.7728 -27.5366   1.4555   4.3442   2.8202  -0.4727  -0.0130  -0.1419  -0.1089  -0.0006   0.0000  -0.0685   0.0354   -0.379
   120  38.1664 -28.1731   1.5112   4.1873   2.6312  -0.4648  -0.0132  -0.1447  -0.1111  -0.0007   0.0000  -0.0688   0.0352   -0.369
   121  38.5467 -28.7882   1.5650   4.0357   2.4467  -0.4544  -0.0133  -0.1468  -0.1127  -0.0008   0.0000  -0.0691   0.0351   -0.363
   122  38.9130 -29.3807   1.6168   3.8896   2.2675  -0.4415  -0.0135  -0.1480  -0.1136  -0.0009   0.0000  -0.0694   0.0351   -0.360
   123  39.2646 -29.9494   1.6666   3.7494   2.0939  -0.4261  -0.0137  -0.1482  -0.1138  -0.0010   0.0000  -0.0697   0.0354   -0.363
   124  39.6008 -30.4931   1.7142   3.6154   1.9264  -0.4080  -0.0138  -0.1472  -0.1130  -0.0012   0.0000  -0.0700   0.0358   -0.370
   125  39.9208 -31.0107   1.7595   3.4878   1.7654  -0.3870  -0.0137  -0.1447  -0.1111  -0.0013   0.0000  -0.0703   0.0365   -0.383
   126  40.2241 -31.5013   1.8024   3.3669   1.6109  -0.3630  -0.0133  -0.1406  -0.1079  -0.0016   0.0000  -0.0704   0.0372   -0.402
   127  40.5101 -31.9637   1.8428   3.2529   1.4631  -0.3362  -0.0126  -0.1348  -0.1035  -0.0019   0.0000  -0.0700   0.0378   -0.426
   128  40.7780 -32.3972   1.8807   3.1461   1.3219  -0.3070  -0.0113  -0.1273  -0.0977  -0.0024   0.0000  -0.0686   0.0379   -0.452
   129  41.0275 -32.8007   1.9161   3.0466   1.1875  -0.2761  -0.0095  -0.1183  -0.0908  -0.0032   0.0000  -0.0653   0.0365   -0.469
   130  41.2443 -33.1513   1.9467   2.9602   0.9321  -0.2458  -0.0070  -0.1085  -0.0832  -0.0052   0.0000  -0.0587   0.0325   -0.455
   131  41.4296 -33.4511   1.9730   2.8863   0.8279  -0.2176  -0.0045  -0.0986  -0.0757  -0.0080   0.0000  -0.0467   0.0239   -0.367
   132  41.8525 -33.7408   1.9984   2.6418   0.7761  -0.1910  -0.0030  -0.3253  -0.0726  -0.0081   0.0000  -0.0185   0.0004   -0.005
   133  42.4709 -34.0170   2.0225   2.2558   0.5879  -0.1658  -0.0026  -0.3298  -0.0736  -0.0030   0.0000  -0.0145  -0.0014    0.053
   134  43.0147 -34.2599   2.0438   1.9163   0.4349  -0.1424  -0.0030  -0.3334  -0.0744  -0.0023   0.0000  -0.0136  -0.0018    0.067
   135  43.4828 -34.4691   2.0621   1.6240   0.3131  -0.1201  -0.0037  -0.3316  -0.0740  -0.0022   0.0000  -0.0140  -0.0016    0.060
   136  43.8744 -34.6440   2.0774   1.3796   0.2184  -0.0979  -0.0040  -0.3184  -0.0711  -0.0023   0.0000  -0.0153  -0.0008    0.034
   137  44.1886 -34.7843   2.0896   1.1834   0.1461  -0.0758  -0.0037  -0.2873  -0.0641  -0.0025   0.0000  -0.0167   0.0005   -0.011
   138  44.4248 -34.8899   2.0989   1.0359   0.0915  -0.0538  -0.0032  -0.2331  -0.0520  -0.0029   0.0000  -0.0167   0.0017   -0.070
   139  44.5826 -34.9603   2.1050   0.9375   0.0498  -0.0321  -0.0027  -0.1539  -0.0344  -0.0035   0.0000  -0.0132   0.0020   -0.135
   140  44.6615 -34.9956   2.1081   0.8882   0.0157  -0.0106  -0.0020  -0.0544  -0.0121  -0.0045   0.0000  -0.0054   0.0010   -0.196

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =  -0.01521     Clsurf  =   0.00096
     CYsurf  =   0.00196     Cmsurf  =   0.10621
     CDsurf  =  -0.00006     Cnsurf  =  -0.00169
     CDisurf =  -0.00006     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =  -0.22762     CDsurf  =  -0.00088

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218  -0.4141  -0.0133  -0.0991  -0.0747   0.4644   0.0000   0.0133   0.0300    0.428
   142  55.3439   0.0107   2.0832   4.5644   0.0654  -0.9031  -0.0138  -0.2606  -0.1962   0.0496   0.0000   0.0141   0.0532    0.322
   143  55.3560   0.0296   2.0853   4.5598   0.1087  -0.9419  -0.0146  -0.2737  -0.2061   0.0172   0.0000   0.0141   0.0551    0.318
   144  55.3743   0.0580   2.0884   4.5529   0.1516  -0.9526  -0.0154  -0.2776  -0.2091   0.0088   0.0000   0.0139   0.0555    0.316
   145  55.3985   0.0958   2.0926   4.5437   0.1940  -0.9572  -0.0161  -0.2796  -0.2106   0.0058   0.0000   0.0136   0.0556    0.315
   146  55.4288   0.1429   2.0978   4.5322   0.2357  -0.9598  -0.0167  -0.2812  -0.2118   0.0045   0.0000   0.0131   0.0554    0.312
   147  55.4649   0.1992   2.1040   4.5185   0.2766  -0.9617  -0.0172  -0.2826  -0.2128   0.0038   0.0000   0.0126   0.0551    0.309
   148  55.5069   0.2646   2.1112   4.5025   0.3165  -0.9633  -0.0177  -0.2841  -0.2140   0.0033   0.0000   0.0119   0.0548    0.306
   149  55.5546   0.3389   2.1194   4.4844   0.3554  -0.9648  -0.0180  -0.2857  -0.2152   0.0030   0.0000   0.0112   0.0544    0.302
   150  55.6080   0.4221   2.1286   4.4642   0.3930  -0.9664  -0.0183  -0.2875  -0.2165   0.0026   0.0000   0.0104   0.0540    0.298
   151  55.6670   0.5139   2.1387   4.4418   0.4292  -0.9680  -0.0184  -0.2894  -0.2180   0.0023   0.0000   0.0096   0.0537    0.294
   152  55.7314   0.6141   2.1498   4.4174   0.4640  -0.9697  -0.0183  -0.2916  -0.2196   0.0020   0.0000   0.0087   0.0533    0.290
   153  55.8011   0.7227   2.1618   4.3910   0.4973  -0.9714  -0.0181  -0.2939  -0.2213   0.0016   0.0000   0.0079   0.0530    0.286
   154  55.8759   0.8392   2.1746   4.3626   0.5288  -0.9732  -0.0177  -0.2963  -0.2232   0.0013   0.0000   0.0072   0.0527    0.282
   155  55.9558   0.9636   2.1884   4.3323   0.5586  -0.9748  -0.0171  -0.2989  -0.2251   0.0010   0.0000   0.0064   0.0525    0.278
   156  56.0405   1.0955   2.2029   4.3001   0.5866  -0.9764  -0.0163  -0.3016  -0.2272   0.0007   0.0000   0.0057   0.0523    0.275
   157  56.1315   1.2373   2.2186   4.2656   0.6352  -0.9779  -0.0153  -0.3045  -0.2294   0.0003   0.0000   0.0050   0.0522    0.272
