 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.08545     Clsurf  =  -0.01245
     CYsurf  =  -0.00748     Cmsurf  =  -0.32104
     CDsurf  =   0.00153     Cnsurf  =   0.00341
     CDisurf =   0.00153     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.16818     CDsurf  =   0.00300

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   1.3825  -0.0030   0.2139   0.1636  -0.0006   0.0000  -0.0157  -0.0482    0.346
    28  27.9384  11.6306   0.0640   8.2648   6.3881   1.3182  -0.0011   0.2086   0.1595  -0.0007   0.0000  -0.0150  -0.0467    0.344
    29  28.4181  12.4065   0.1318   8.0736   6.3319   1.2581   0.0000   0.2038   0.1558  -0.0008   0.0000  -0.0145  -0.0455    0.343
    30  28.9043  13.1928   0.2006   7.8797   6.2569   1.2011   0.0007   0.1994   0.1524  -0.0008   0.0000  -0.0143  -0.0446    0.344
    31  29.3961  13.9881   0.2702   7.6837   6.1641   1.1466   0.0011   0.1952   0.1492  -0.0008   0.0000  -0.0142  -0.0438    0.345
    32  29.8923  14.7908   0.3404   7.4858   6.0545   1.0940   0.0013   0.1911   0.1461  -0.0008   0.0000  -0.0142  -0.0432    0.347
    33  30.3921  15.5992   0.4112   7.2866   5.9293   1.0427   0.0014   0.1872   0.1431  -0.0008   0.0000  -0.0144  -0.0427    0.350
    34  30.8945  16.4116   0.4822   7.0863   5.7897   0.9923   0.0014   0.1831   0.1400  -0.0007   0.0000  -0.0146  -0.0422    0.354
    35  31.3984  17.2266   0.5535   6.8855   5.6369   0.9424   0.0013   0.1790   0.1369  -0.0007   0.0000  -0.0149  -0.0418    0.359
    36  31.9027  18.0423   0.6249   6.6844   5.4723   0.8925   0.0010   0.1746   0.1335  -0.0007   0.0000  -0.0154  -0.0415    0.365
    37  32.4066  18.8573   0.6962   6.4835   5.2972   0.8424   0.0006   0.1699   0.1299  -0.0006   0.0000  -0.0160  -0.0413    0.373
    38  32.9089  19.6698   0.7673   6.2832   5.1129   0.7919  -0.0001   0.1648   0.1260  -0.0005   0.0000  -0.0170  -0.0413    0.385
    39  33.4087  20.4781   0.8380   6.0840   4.9207   0.7415  -0.0010   0.1594   0.1219  -0.0003   0.0000  -0.0188  -0.0420    0.404
    40  33.9050  21.2808   0.9082   5.8861   4.7221   0.6918  -0.0021   0.1537   0.1175   0.0001   0.0000  -0.0221  -0.0438    0.438
    41  34.3967  22.0761   0.9778   5.6901   4.5183   0.6443  -0.0032   0.1481   0.1132   0.0010   0.0000  -0.0288  -0.0486    0.504
    42  34.7955  22.7211   1.0342   5.5311   2.7734   0.6058  -0.0040   0.1432   0.1095   0.0045   0.0000  -0.0501  -0.0660    0.708
    43  35.1799  23.3428   1.0886   5.3779   4.0090   0.5699  -0.0045   0.1386   0.1060  -0.0005   0.0000  -0.0570  -0.0711    0.788
    44  35.6353  24.0794   1.1531   5.1963   3.8090   0.5322  -0.0050   0.1339   0.1024  -0.0015   0.0000  -0.0599  -0.0728    0.835
    45  36.0826  24.8028   1.2163   5.0180   3.6083   0.4975  -0.0053   0.1297   0.0991  -0.0017   0.0000  -0.0613  -0.0733    0.868
    46  36.5209  25.5117   1.2784   4.8433   3.4082   0.4659  -0.0054   0.1258   0.0962  -0.0017   0.0000  -0.0620  -0.0733    0.895
    47  36.9492  26.2045   1.3390   4.6725   3.2096   0.4372  -0.0054   0.1224   0.0936  -0.0016   0.0000  -0.0624  -0.0731    0.917
    48  37.3668  26.8799   1.3981   4.5060   3.0133   0.4111  -0.0053   0.1193   0.0912  -0.0016   0.0000  -0.0627  -0.0728    0.937
    49  37.7728  27.5366   1.4555   4.3442   2.8202   0.3874  -0.0052   0.1166   0.0892  -0.0015   0.0000  -0.0628  -0.0725    0.955
    50  38.1664  28.1731   1.5112   4.1873   2.6312   0.3658  -0.0050   0.1143   0.0874  -0.0015   0.0000  -0.0629  -0.0722    0.970
    51  38.5467  28.7882   1.5650   4.0357   2.4467   0.3462  -0.0048   0.1122   0.0858  -0.0015   0.0000  -0.0630  -0.0719    0.984
    52  38.9130  29.3807   1.6168   3.8896   2.2675   0.3285  -0.0046   0.1104   0.0844  -0.0014   0.0000  -0.0630  -0.0716    0.997
    53  39.2646  29.9494   1.6666   3.7494   2.0939   0.3125  -0.0042   0.1090   0.0833  -0.0014   0.0000  -0.0631  -0.0714    1.007
    54  39.6008  30.4931   1.7142   3.6154   1.9264   0.2982  -0.0037   0.1079   0.0825  -0.0014   0.0000  -0.0630  -0.0712    1.014
    55  39.9208  31.0107   1.7595   3.4878   1.7654   0.2855  -0.0030   0.1071   0.0819  -0.0014   0.0000  -0.0629  -0.0710    1.019
    56  40.2241  31.5013   1.8024   3.3669   1.6109   0.2742  -0.0021   0.1065   0.0814  -0.0015   0.0000  -0.0627  -0.0707    1.020
    57  40.5101  31.9637   1.8428   3.2529   1.4631   0.2640  -0.0008   0.1061   0.0812  -0.0016   0.0000  -0.0621  -0.0701    1.015
    58  40.7780  32.3972   1.8807   3.1461   1.3219   0.2543   0.0008   0.1057   0.0808  -0.0019   0.0000  -0.0608  -0.0690    1.002
    59  41.0275  32.8007   1.9161   3.0466   1.1875   0.2444   0.0027   0.1049   0.0802  -0.0025   0.0000  -0.0583  -0.0667    0.977
    60  41.2443  33.1513   1.9467   2.9602   0.9321   0.2341   0.0048   0.1034   0.0791  -0.0041   0.0000  -0.0538  -0.0626    0.930
    61  41.4296  33.4511   1.9730   2.8863   0.8279   0.2224   0.0063   0.1008   0.0771  -0.0079   0.0000  -0.0458  -0.0554    0.844
    62  41.8525  33.7408   1.9984   2.6418   0.7761   0.2082   0.0068   0.3586   0.0788  -0.0002   0.0000  -0.0217  -0.0169    0.525
    63  42.4709  34.0170   2.0225   2.2558   0.5879   0.1928   0.0093   0.3888   0.0855   0.0003   0.0000  -0.0166  -0.0155    0.444
    64  43.0147  34.2599   2.0438   1.9163   0.4349   0.1751   0.0115   0.4156   0.0914  -0.0002   0.0000  -0.0141  -0.0151    0.405
    65  43.4828  34.4691   2.0621   1.6240   0.3131   0.1551   0.0141   0.4345   0.0955  -0.0007   0.0000  -0.0122  -0.0147    0.377
    66  43.8744  34.6440   2.0774   1.3796   0.2184   0.1326   0.0171   0.4374   0.0961  -0.0012   0.0000  -0.0096  -0.0138    0.350
    67  44.1886  34.7843   2.0896   1.1834   0.1461   0.1073   0.0200   0.4124   0.0907  -0.0016   0.0000  -0.0062  -0.0118    0.318
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.0790   0.0223   0.3470   0.0763  -0.0019   0.0000  -0.0023  -0.0088    0.281
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.0484   0.0238   0.2350   0.0516  -0.0018   0.0000   0.0002  -0.0052    0.245
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.0163   0.0250   0.0836   0.0184  -0.0012   0.0000   0.0003  -0.0018    0.233

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.08545     Clsurf  =   0.01245
     CYsurf  =   0.00748     Cmsurf  =  -0.32104
     CDsurf  =   0.00153     Cnsurf  =  -0.00341
     CDisurf =   0.00153     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.16818     CDsurf  =   0.00300

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104   2.5064  -0.0551   0.2012   0.2012   0.0021   0.0000  -0.0404   0.0907    0.451
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307   2.5065  -0.0552   0.2012   0.2012   0.0021   0.0000  -0.0404   0.0907    0.451
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498   2.5071  -0.0552   0.2012   0.2012   0.0020   0.0000  -0.0405   0.0908    0.451
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668   2.5091  -0.0554   0.2014   0.2014   0.0020   0.0000  -0.0406   0.0909    0.451
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808   2.5141  -0.0557   0.2018   0.2018   0.0019   0.0000  -0.0408   0.0913    0.452
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910   2.5238  -0.0563   0.2026   0.2026   0.0019   0.0000  -0.0413   0.0919    0.454
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966   2.5408  -0.0572   0.2039   0.2039   0.0018   0.0000  -0.0421   0.0931    0.456
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968   2.5685  -0.0584   0.2062   0.2062   0.0018   0.0000  -0.0434   0.0949    0.460
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907   2.6117  -0.0599   0.2096   0.2096   0.0019   0.0000  -0.0453   0.0977    0.466
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776   2.6777  -0.0609   0.2149   0.2149   0.0019   0.0000  -0.0483   0.1020    0.475
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567   2.7788  -0.0608   0.2230   0.2230   0.0020   0.0000  -0.0527   0.1085    0.486
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273   2.9394  -0.0582   0.2359   0.2359   0.0024   0.0000  -0.0596   0.1185    0.502
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885   3.2309  -0.0520   0.2593   0.2593   0.0046   0.0000  -0.0714   0.1363    0.525
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875   3.9658   0.3819   0.3997   0.3225   0.0500   0.0000  -0.1013   0.1545    0.564
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494   3.9426   0.3957   0.4086   0.3297   0.0478   0.0000  -0.1019   0.1566    0.559
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431   3.0748  -0.0243   0.3269   0.2637   0.0010   0.0000  -0.0679   0.1137    0.507
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056   2.6915  -0.0230   0.2927   0.2361   0.0014   0.0000  -0.0530   0.0952    0.475
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372   2.4317  -0.0214   0.2709   0.2185   0.0012   0.0000  -0.0434   0.0833    0.449
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   2.2333  -0.0194   0.2553   0.2060   0.0009   0.0000  -0.0364   0.0747    0.427
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   2.0722  -0.0172   0.2436   0.1965   0.0006   0.0000  -0.0312   0.0682    0.409
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   1.9362  -0.0149   0.2344   0.1891   0.0003   0.0000  -0.0272   0.0632    0.394
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   1.8182  -0.0128   0.2272   0.1833   0.0001   0.0000  -0.0240   0.0593    0.381
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   1.7134  -0.0108   0.2215   0.1787  -0.0001   0.0000  -0.0216   0.0563    0.371
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   1.6187  -0.0091   0.2169   0.1749  -0.0003   0.0000  -0.0197   0.0539    0.363
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   1.5317  -0.0081   0.2132   0.1720  -0.0004   0.0000  -0.0183   0.0521    0.356
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   1.4524  -0.0061   0.2199   0.1681  -0.0005   0.0000  -0.0169   0.0502    0.350
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   1.3825  -0.0030   0.2139   0.1636  -0.0006   0.0000  -0.0157   0.0482    0.346
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   1.3182  -0.0011   0.2086   0.1595  -0.0007   0.0000  -0.0150   0.0467    0.344
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   1.2581   0.0000   0.2038   0.1558  -0.0008   0.0000  -0.0145   0.0455    0.343
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   1.2011   0.0007   0.1994   0.1524  -0.0008   0.0000  -0.0143   0.0446    0.344
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   1.1466   0.0011   0.1952   0.1492  -0.0008   0.0000  -0.0142   0.0438    0.345
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   1.0940   0.0013   0.1911   0.1461  -0.0008   0.0000  -0.0142   0.0432    0.347
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   1.0427   0.0014   0.1872   0.1431  -0.0008   0.0000  -0.0144   0.0427    0.350
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   0.9923   0.0014   0.1831   0.1400  -0.0007   0.0000  -0.0146   0.0422    0.354
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   0.9424   0.0013   0.1790   0.1369  -0.0007   0.0000  -0.0149   0.0418    0.359
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   0.8925   0.0010   0.1746   0.1335  -0.0007   0.0000  -0.0154   0.0415    0.365
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   0.8424   0.0006   0.1699   0.1299  -0.0006   0.0000  -0.0160   0.0413    0.373
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   0.7919  -0.0001   0.1648   0.1260  -0.0005   0.0000  -0.0170   0.0413    0.385
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   0.7415  -0.0010   0.1594   0.1219  -0.0003   0.0000  -0.0188   0.0420    0.404
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   0.6918  -0.0021   0.1537   0.1175   0.0001   0.0000  -0.0221   0.0438    0.438
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   0.6443  -0.0032   0.1481   0.1132   0.0010   0.0000  -0.0288   0.0486    0.504
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   0.6058  -0.0040   0.1432   0.1095   0.0045   0.0000  -0.0501   0.0660    0.708
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   0.5699  -0.0045   0.1386   0.1060  -0.0005   0.0000  -0.0570   0.0711    0.788
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   0.5322  -0.0050   0.1339   0.1024  -0.0015   0.0000  -0.0599   0.0728    0.835
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   0.4975  -0.0053   0.1297   0.0991  -0.0017   0.0000  -0.0613   0.0733    0.868
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   0.4659  -0.0054   0.1258   0.0962  -0.0017   0.0000  -0.0620   0.0733    0.895
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   0.4372  -0.0054   0.1224   0.0936  -0.0016   0.0000  -0.0624   0.0731    0.917
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   0.4111  -0.0053   0.1193   0.0912  -0.0016   0.0000  -0.0627   0.0728    0.937
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   0.3874  -0.0052   0.1166   0.0892  -0.0015   0.0000  -0.0628   0.0725    0.955
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   0.3658  -0.0050   0.1143   0.0874  -0.0015   0.0000  -0.0629   0.0722    0.970
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   0.3462  -0.0048   0.1122   0.0858  -0.0015   0.0000  -0.0630   0.0719    0.984
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   0.3285  -0.0046   0.1104   0.0844  -0.0014   0.0000  -0.0630   0.0716    0.997
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   0.3125  -0.0042   0.1090   0.0833  -0.0014   0.0000  -0.0631   0.0714    1.007
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   0.2982  -0.0037   0.1079   0.0825  -0.0014   0.0000  -0.0630   0.0712    1.014
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   0.2855  -0.0030   0.1071   0.0819  -0.0014   0.0000  -0.0629   0.0710    1.019
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   0.2742  -0.0021   0.1065   0.0814  -0.0015   0.0000  -0.0627   0.0707    1.020
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   0.2640  -0.0008   0.1061   0.0812  -0.0016   0.0000  -0.0621   0.0701    1.015
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   0.2543   0.0008   0.1057   0.0808  -0.0019   0.0000  -0.0608   0.0690    1.002
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   0.2444   0.0027   0.1049   0.0802  -0.0025   0.0000  -0.0583   0.0667    0.977
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   0.2341   0.0048   0.1034   0.0791  -0.0041   0.0000  -0.0538   0.0626    0.930
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   0.2224   0.0063   0.1008   0.0771  -0.0079   0.0000  -0.0458   0.0554    0.844
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   0.2082   0.0068   0.3586   0.0788  -0.0002   0.0000  -0.0217   0.0169    0.525
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   0.1928   0.0093   0.3888   0.0855   0.0003   0.0000  -0.0166   0.0155    0.444
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   0.1751   0.0115   0.4156   0.0914  -0.0002   0.0000  -0.0141   0.0151    0.405
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   0.1551   0.0141   0.4345   0.0955  -0.0007   0.0000  -0.0122   0.0147    0.377
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   0.1326   0.0171   0.4374   0.0961  -0.0012   0.0000  -0.0096   0.0138    0.350
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   0.1073   0.0200   0.4124   0.0907  -0.0016   0.0000  -0.0062   0.0118    0.318
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.0790   0.0223   0.3470   0.0763  -0.0019   0.0000  -0.0023   0.0088    0.281
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.0484   0.0238   0.2350   0.0516  -0.0018   0.0000   0.0002   0.0052    0.245
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.0163   0.0250   0.0836   0.0184  -0.0012   0.0000   0.0003   0.0018    0.233

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =  -0.00774     Clsurf  =   0.00047
     CYsurf  =   0.00096     Cmsurf  =   0.05404
     CDsurf  =  -0.00017     Cnsurf  =  -0.00082
     CDisurf =  -0.00017     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =  -0.11580     CDsurf  =  -0.00252

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218  -0.3706   0.0137  -0.1083  -0.0811   0.1231   0.0000   0.0068   0.0228    0.334
   142  55.3439   0.0107   2.0832   4.5644   0.0654  -0.5014   0.0135  -0.1465  -0.1098   0.0111   0.0000   0.0067   0.0288    0.311
   143  55.3560   0.0296   2.0853   4.5598   0.1087  -0.5118   0.0131  -0.1497  -0.1122   0.0023   0.0000   0.0066   0.0292    0.309
   144  55.3743   0.0580   2.0884   4.5529   0.1516  -0.5147   0.0127  -0.1508  -0.1130   0.0001   0.0000   0.0065   0.0293    0.308
   145  55.3985   0.0958   2.0926   4.5437   0.1940  -0.5160   0.0123  -0.1515  -0.1136  -0.0007   0.0000   0.0063   0.0293    0.306
   146  55.4288   0.1429   2.0978   4.5322   0.2357  -0.5169   0.0120  -0.1522  -0.1140  -0.0010   0.0000   0.0061   0.0292    0.303
   147  55.4649   0.1992   2.1040   4.5185   0.2766  -0.5176   0.0117  -0.1528  -0.1145  -0.0013   0.0000   0.0058   0.0290    0.300
   148  55.5069   0.2646   2.1112   4.5025   0.3165  -0.5183   0.0115  -0.1536  -0.1151  -0.0014   0.0000   0.0054   0.0288    0.297
   149  55.5546   0.3389   2.1194   4.4844   0.3554  -0.5190   0.0114  -0.1544  -0.1157  -0.0015   0.0000   0.0050   0.0286    0.293
   150  55.6080   0.4221   2.1286   4.4642   0.3930  -0.5198   0.0114  -0.1554  -0.1164  -0.0017   0.0000   0.0046   0.0284    0.289
   151  55.6670   0.5139   2.1387   4.4418   0.4292  -0.5207   0.0114  -0.1564  -0.1172  -0.0018   0.0000   0.0042   0.0282    0.286
   152  55.7314   0.6141   2.1498   4.4174   0.4640  -0.5217   0.0116  -0.1576  -0.1181  -0.0019   0.0000   0.0037   0.0280    0.282
   153  55.8011   0.7227   2.1618   4.3910   0.4973  -0.5226   0.0118  -0.1588  -0.1190  -0.0020   0.0000   0.0033   0.0279    0.278
   154  55.8759   0.8392   2.1746   4.3626   0.5288  -0.5237   0.0122  -0.1601  -0.1200  -0.0021   0.0000   0.0029   0.0278    0.274
   155  55.9558   0.9636   2.1884   4.3323   0.5586  -0.5247   0.0127  -0.1616  -0.1211  -0.0023   0.0000   0.0025   0.0277    0.271
   156  56.0405   1.0955   2.2029   4.3001   0.5866  -0.5257   0.0134  -0.1631  -0.1222  -0.0024   0.0000   0.0022   0.0276    0.268
   157  56.1315   1.2373   2.2186   4.2656   0.6352  -0.5266   0.0143  -0.1647  -0.1234  -0.0025   0.0000   0.0018   0.0275    0.265
   158  56.2289   1.3889   2.2353   4.2287   0.6600  -0.5274   0.0153  -0.1664  -0.1247  -0.0026   0.0000   0.0015   0.0275    0.262
   159  56.3307   1.5475   2.2528   4.1900   0.6826  -0.5279   0.0165  -0.1681  -0.1260  -0.0028   0.0000   0.0011   0.0275    0.259
   160  56.4368   1.7127   2.2711   4.1498   0.7031  -0.5283   0.0178  -0.1698  -0.1273  -0.0029   0.0000   0.0008   0.0275    0.257
   161  56.5469   1.8842   2.2900   4.1080   0.7214  -0.5282   0.0193  -0.1715  -0.1286  -0.0030   0.0000   0.0006   0.0276    0.254
   162  56.6609   2.0617   2.3096   4.0648   0.7375  -0.5277   0.0208  -0.1732  -0.1298  -0.0031   0.0000   0.0003   0.0276    0.252
