 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.18049     Clsurf  =  -0.03194
     CYsurf  =  -0.01410     Cmsurf  =  -0.68296
     CDsurf  =   0.00326     Cnsurf  =   0.00519
     CDisurf =   0.00326     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.35494     CDsurf  =   0.00640

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668   4.3822  -0.0182   0.3516   0.3516   0.0112   0.0000  -0.0489   0.1368    0.389
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808   4.3870  -0.0184   0.3519   0.3519   0.0110   0.0000  -0.0491   0.1372    0.390
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910   4.3966  -0.0189   0.3527   0.3527   0.0110   0.0000  -0.0496   0.1379    0.391
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966   4.4133  -0.0196   0.3541   0.3541   0.0109   0.0000  -0.0505   0.1391    0.393
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968   4.4406  -0.0206   0.3563   0.3563   0.0110   0.0000  -0.0519   0.1410    0.396
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907   4.4832  -0.0219   0.3597   0.3597   0.0111   0.0000  -0.0541   0.1440    0.400
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776   4.5483  -0.0234   0.3649   0.3649   0.0114   0.0000  -0.0572   0.1485    0.407
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567   4.6482  -0.0245   0.3729   0.3729   0.0120   0.0000  -0.0620   0.1552    0.416
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273   4.8082  -0.0248   0.3857   0.3857   0.0131   0.0000  -0.0692   0.1657    0.429
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885   5.1098  -0.0234   0.4097   0.4097   0.0191   0.0000  -0.0817   0.1843    0.450
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875   5.8287   0.4033   0.5871   0.4718   0.0714   0.0000  -0.1114   0.1958    0.486
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494   5.7865   0.4112   0.5995   0.4818   0.0670   0.0000  -0.1114   0.1979    0.481
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431   4.9073  -0.0080   0.5237   0.4208   0.0102   0.0000  -0.0768   0.1551    0.432
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056   4.5115  -0.0063   0.4924   0.3957   0.0095   0.0000  -0.0613   0.1367    0.405
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372   4.2373  -0.0045   0.4738   0.3807   0.0084   0.0000  -0.0511   0.1248    0.384
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373   4.0226  -0.0025   0.4616   0.3710   0.0073   0.0000  -0.0435   0.1163    0.367
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058   3.8436  -0.0007   0.4535   0.3645   0.0063   0.0000  -0.0377   0.1100    0.353
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   3.6883   0.0010   0.4483   0.3603   0.0054   0.0000  -0.0332   0.1052    0.342
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   3.5495   0.0023   0.4454   0.3579   0.0045   0.0000  -0.0295   0.1016    0.333
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   3.4224   0.0030   0.4442   0.3569   0.0037   0.0000  -0.0267   0.0990    0.325
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   3.3040   0.0031   0.4445   0.3572   0.0029   0.0000  -0.0245   0.0972    0.319
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   3.1920   0.0018   0.4462   0.3586   0.0023   0.0000  -0.0228   0.0960    0.314
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   3.0867   0.0018   0.4690   0.3575   0.0016   0.0000  -0.0207   0.0941    0.308
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   2.9951   0.0046   0.4650   0.3545   0.0010   0.0000  -0.0189   0.0919    0.303
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   2.9087   0.0061   0.4619   0.3521   0.0006   0.0000  -0.0177   0.0904    0.300
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   2.8259   0.0072   0.4594   0.3502   0.0001   0.0000  -0.0168   0.0892    0.298
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   2.7453   0.0080   0.4573   0.3486  -0.0002   0.0000  -0.0163   0.0884    0.297
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   2.6662   0.0085   0.4555   0.3472  -0.0005   0.0000  -0.0160   0.0879    0.296
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   2.5879   0.0089   0.4538   0.3459  -0.0007   0.0000  -0.0159   0.0875    0.296
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   2.5099   0.0091   0.4522   0.3447  -0.0009   0.0000  -0.0159   0.0872    0.296
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   2.4316   0.0091   0.4505   0.3434  -0.0011   0.0000  -0.0160   0.0871    0.297
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   2.3528   0.0090   0.4486   0.3420  -0.0012   0.0000  -0.0163   0.0870    0.298
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   2.2732   0.0087   0.4464   0.3403  -0.0013   0.0000  -0.0168   0.0871    0.299
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   2.1926   0.0082   0.4440   0.3384  -0.0013   0.0000  -0.0175   0.0873    0.302
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   2.1112   0.0075   0.4411   0.3362  -0.0012   0.0000  -0.0187   0.0878    0.306
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   2.0294   0.0066   0.4379   0.3338  -0.0009   0.0000  -0.0207   0.0890    0.312
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   1.9483   0.0055   0.4345   0.3312   0.0000   0.0000  -0.0244   0.0916    0.324
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   1.8693   0.0044   0.4311   0.3286   0.0031   0.0000  -0.0317   0.0973    0.347
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   1.8034   0.0037   0.4283   0.3265  -0.0065   0.0000  -0.0539   0.1156    0.415
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   1.7403   0.0033   0.4251   0.3240  -0.0061   0.0000  -0.0613   0.1213    0.439
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   1.6711   0.0029   0.4224   0.3220  -0.0055   0.0000  -0.0644   0.1236    0.450
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   1.6042   0.0027   0.4199   0.3200  -0.0050   0.0000  -0.0659   0.1245    0.456
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   1.5398   0.0027   0.4175   0.3183  -0.0047   0.0000  -0.0667   0.1248    0.460
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   1.4780   0.0028   0.4154   0.3167  -0.0045   0.0000  -0.0671   0.1248    0.462
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   1.4185   0.0030   0.4134   0.3151  -0.0044   0.0000  -0.0674   0.1246    0.464
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   1.3611   0.0034   0.4115   0.3137  -0.0042   0.0000  -0.0674   0.1244    0.465
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   1.3057   0.0039   0.4095   0.3122  -0.0042   0.0000  -0.0674   0.1240    0.466
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   1.2518   0.0045   0.4074   0.3105  -0.0041   0.0000  -0.0673   0.1236    0.467
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   1.1994   0.0053   0.4050   0.3087  -0.0040   0.0000  -0.0671   0.1230    0.467
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   1.1481   0.0063   0.4021   0.3065  -0.0040   0.0000  -0.0668   0.1223    0.468
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   1.0975   0.0076   0.3987   0.3039  -0.0039   0.0000  -0.0664   0.1214    0.468
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   1.0472   0.0091   0.3943   0.3006  -0.0039   0.0000  -0.0657   0.1201    0.469
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   0.9965   0.0109   0.3887   0.2963  -0.0039   0.0000  -0.0649   0.1185    0.469
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   0.9446   0.0129   0.3814   0.2907  -0.0039   0.0000  -0.0636   0.1162    0.469
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   0.8907   0.0149   0.3718   0.2834  -0.0040   0.0000  -0.0617   0.1130    0.468
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   0.8340   0.0167   0.3595   0.2741  -0.0045   0.0000  -0.0591   0.1088    0.466
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   0.7767   0.0182   0.3447   0.2627  -0.0062   0.0000  -0.0555   0.1033    0.461
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   0.7188   0.0182   0.3274   0.2496  -0.0118   0.0000  -0.0501   0.0959    0.451
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   0.6566   0.0171   1.1388   0.2485   0.0039   0.0000  -0.0271   0.0369    0.359
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   0.5948   0.0220   1.2094   0.2640  -0.0030   0.0000  -0.0200   0.0356    0.326
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   0.5308   0.0273   1.2711   0.2774  -0.0075   0.0000  -0.0154   0.0352    0.306
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   0.4631   0.0336   1.3092   0.2857  -0.0115   0.0000  -0.0103   0.0340    0.286
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   0.3903   0.0401   1.2995   0.2836  -0.0156   0.0000  -0.0031   0.0308    0.261
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   0.3113   0.0454   1.2093   0.2639  -0.0195   0.0000   0.0062   0.0249    0.226
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.2267   0.0490   1.0070   0.2198  -0.0224   0.0000   0.0144   0.0170    0.184
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.1378   0.0512   0.6774   0.1478  -0.0216   0.0000   0.0159   0.0089    0.143
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.0462   0.0527   0.2408   0.0525  -0.0126   0.0000   0.0069   0.0026    0.119

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =  -0.00198     Clsurf  =   0.00009
     CYsurf  =   0.00024     Cmsurf  =   0.01370
     CDsurf  =  -0.00008     Cnsurf  =  -0.00020
     CDisurf =  -0.00008     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =  -0.02964     CDsurf  =  -0.00125

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218  -0.1568   0.0427  -0.0467  -0.0349   0.0143   0.0000   0.0021   0.0091    0.312
   142  55.3439   0.0107   2.0832   4.5644   0.0654  -0.1733   0.0427  -0.0509  -0.0380   0.0001   0.0000   0.0021   0.0098    0.306
   143  55.3560   0.0296   2.0853   4.5598   0.1087  -0.1746   0.0425  -0.0513  -0.0383  -0.0010   0.0000   0.0021   0.0099    0.305
   144  55.3743   0.0580   2.0884   4.5529   0.1516  -0.1750   0.0424  -0.0515  -0.0384  -0.0013   0.0000   0.0021   0.0099    0.304
   145  55.3985   0.0958   2.0926   4.5437   0.1940  -0.1752   0.0423  -0.0516  -0.0385  -0.0014   0.0000   0.0020   0.0099    0.302
   146  55.4288   0.1429   2.0978   4.5322   0.2357  -0.1754   0.0423  -0.0518  -0.0387  -0.0014   0.0000   0.0019   0.0098    0.300
   147  55.4649   0.1992   2.1040   4.5185   0.2766  -0.1756   0.0422  -0.0520  -0.0388  -0.0015   0.0000   0.0018   0.0098    0.297
   148  55.5069   0.2646   2.1112   4.5025   0.3165  -0.1758   0.0422  -0.0523  -0.0390  -0.0015   0.0000   0.0017   0.0097    0.293
   149  55.5546   0.3389   2.1194   4.4844   0.3554  -0.1761   0.0422  -0.0526  -0.0392  -0.0015   0.0000   0.0015   0.0096    0.289
   150  55.6080   0.4221   2.1286   4.4642   0.3930  -0.1765   0.0423  -0.0529  -0.0395  -0.0015   0.0000   0.0014   0.0096    0.285
   151  55.6670   0.5139   2.1387   4.4418   0.4292  -0.1769   0.0424  -0.0533  -0.0398  -0.0016   0.0000   0.0012   0.0095    0.281
   152  55.7314   0.6141   2.1498   4.4174   0.4640  -0.1774   0.0426  -0.0537  -0.0401  -0.0016   0.0000   0.0011   0.0094    0.277
   153  55.8011   0.7227   2.1618   4.3910   0.4973  -0.1779   0.0428  -0.0542  -0.0405  -0.0016   0.0000   0.0009   0.0094    0.272
   154  55.8759   0.8392   2.1746   4.3626   0.5288  -0.1785   0.0432  -0.0548  -0.0409  -0.0017   0.0000   0.0007   0.0093    0.268
   155  55.9558   0.9636   2.1884   4.3323   0.5586  -0.1791   0.0436  -0.0553  -0.0413  -0.0017   0.0000   0.0006   0.0093    0.264
   156  56.0405   1.0955   2.2029   4.3001   0.5866  -0.1797   0.0441  -0.0559  -0.0418  -0.0017   0.0000   0.0004   0.0092    0.260
   157  56.1315   1.2373   2.2186   4.2656   0.6352  -0.1803   0.0447  -0.0566  -0.0422  -0.0017   0.0000   0.0003   0.0092    0.256
   158  56.2289   1.3889   2.2353   4.2287   0.6600  -0.1810   0.0454  -0.0573  -0.0428  -0.0018   0.0000   0.0001   0.0092    0.252
   159  56.3307   1.5475   2.2528   4.1900   0.6826  -0.1815   0.0461  -0.0580  -0.0433  -0.0018   0.0000  -0.0001   0.0091    0.248
   160  56.4368   1.7127   2.2711   4.1498   0.7031  -0.1819   0.0470  -0.0587  -0.0438  -0.0019   0.0000  -0.0002   0.0091    0.245
   161  56.5469   1.8842   2.2900   4.1080   0.7214  -0.1820   0.0479  -0.0593  -0.0443  -0.0019   0.0000  -0.0004   0.0091    0.241
   162  56.6609   2.0617   2.3096   4.0648   0.7375  -0.1820   0.0488  -0.0599  -0.0447  -0.0019   0.0000  -0.0005   0.0091    0.238
   163  56.7785   2.2448   2.3298   4.0202   0.7513  -0.1815   0.0496  -0.0604  -0.0451  -0.0020   0.0000  -0.0007   0.0090    0.235
