 ---------------------------------------------------------------
 Surface and Strip Forces by surface

  Sref =  490.60       Cref =  8.4083       Bref =  70.000    
  Xref =  0.0000       Yref =  0.0000       Zref =  0.0000    

  Surface # 1     main_wing                               
     # Chordwise = 10   # Spanwise = 70     First strip =  1
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.53518     Clsurf  =  -0.10555
     CYsurf  =  -0.02901     Cmsurf  =  -2.04646
     CDsurf  =   0.01964     Cnsurf  =  -0.00150
     CDisurf =   0.01964     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.05036     CDsurf  =   0.03850

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    19  24.3002   5.7964  -0.5859  10.8424   5.9373  10.4464   0.0561   1.2060   0.9621   0.0694   0.0000  -0.0934  -0.2889    0.347
    20  24.6474   6.3509  -0.5178  10.5458   6.0058  10.2126   0.0567   1.2128   0.9676   0.0653   0.0000  -0.0851  -0.2829    0.338
    21  25.0079   6.9266  -0.4471  10.2379   6.0430   9.9972   0.0563   1.2237   0.9762   0.0613   0.0000  -0.0781  -0.2788    0.330
    22  25.3809   7.5223  -0.3740   9.9192   6.0490   9.7932   0.0547   1.2379   0.9876   0.0573   0.0000  -0.0721  -0.2761    0.323
    23  25.7657   8.1368  -0.2985   9.5905   6.0244   9.5961   0.0516   1.2553   1.0015   0.0532   0.0000  -0.0670  -0.2747    0.317
    24  26.1614   8.7690  -0.2209   9.2523   5.9700   9.4030   0.0466   1.2758   1.0178   0.0491   0.0000  -0.0628  -0.2746    0.312
    25  26.5674   9.4174  -0.1413   8.9055   5.8867   9.2100   0.0383   1.2990   1.0364   0.0452   0.0000  -0.0591  -0.2754    0.307
    26  27.0024  10.1168  -0.0685   8.6379   6.4402   9.0073   0.0312   1.3775   1.0456   0.0405   0.0000  -0.0517  -0.2700    0.299
    27  27.4662  10.8669  -0.0029   8.4530   6.4244   8.8492   0.0335   1.3837   1.0503   0.0363   0.0000  -0.0457  -0.2659    0.294
    28  27.9384  11.6306   0.0640   8.2648   6.3881   8.6966   0.0347   1.3916   1.0563   0.0317   0.0000  -0.0408  -0.2629    0.289
    29  28.4181  12.4065   0.1318   8.0736   6.3319   8.5461   0.0360   1.4006   1.0631   0.0273   0.0000  -0.0370  -0.2610    0.285
    30  28.9043  13.1928   0.2006   7.8797   6.2569   8.3951   0.0373   1.4104   1.0706   0.0232   0.0000  -0.0339  -0.2599    0.282
    31  29.3961  13.9881   0.2702   7.6837   6.1641   8.2423   0.0385   1.4207   1.0784   0.0193   0.0000  -0.0314  -0.2594    0.279
    32  29.8923  14.7908   0.3404   7.4858   6.0545   8.0867   0.0395   1.4313   1.0865   0.0157   0.0000  -0.0295  -0.2594    0.277
    33  30.3921  15.5992   0.4112   7.2866   5.9293   7.9279   0.0402   1.4422   1.0947   0.0123   0.0000  -0.0281  -0.2600    0.276
    34  30.8945  16.4116   0.4822   7.0863   5.7897   7.7653   0.0406   1.4531   1.1029   0.0091   0.0000  -0.0272  -0.2609    0.275
    35  31.3984  17.2266   0.5535   6.8855   5.6369   7.5990   0.0408   1.4639   1.1112   0.0061   0.0000  -0.0268  -0.2622    0.274
    36  31.9027  18.0423   0.6249   6.6844   5.4723   7.4292   0.0407   1.4747   1.1194   0.0034   0.0000  -0.0269  -0.2640    0.274
    37  32.4066  18.8573   0.6962   6.4835   5.2972   7.2561   0.0404   1.4853   1.1275   0.0011   0.0000  -0.0278  -0.2664    0.275
    38  32.9089  19.6698   0.7673   6.2832   5.1129   7.0804   0.0401   1.4959   1.1355  -0.0008   0.0000  -0.0296  -0.2696    0.276
    39  33.4087  20.4781   0.8380   6.0840   4.9207   6.9028   0.0397   1.5063   1.1433  -0.0018   0.0000  -0.0328  -0.2740    0.279
    40  33.9050  21.2808   0.9082   5.8861   4.7221   6.7240   0.0394   1.5164   1.1510  -0.0005   0.0000  -0.0382  -0.2803    0.283
    41  34.3967  22.0761   0.9778   5.6901   4.5183   6.5460   0.0391   1.5256   1.1580   0.0084   0.0000  -0.0478  -0.2901    0.291
    42  34.7955  22.7211   1.0342   5.5311   2.7734   6.3926   0.0391   1.5437   1.1718  -0.0602   0.0000  -0.0726  -0.3123    0.312
    43  35.1799  23.3428   1.0886   5.3779   4.0090   6.2416   0.0393   1.5465   1.1739  -0.0368   0.0000  -0.0817  -0.3210    0.320
    44  35.6353  24.0794   1.1531   5.1963   3.8090   6.0693   0.0398   1.5551   1.1804  -0.0294   0.0000  -0.0854  -0.3258    0.322
    45  36.0826  24.8028   1.2163   5.0180   3.6083   5.8952   0.0404   1.5638   1.1870  -0.0274   0.0000  -0.0869  -0.3285    0.323
    46  36.5209  25.5117   1.2784   4.8433   3.4082   5.7205   0.0413   1.5721   1.1933  -0.0272   0.0000  -0.0874  -0.3303    0.323
    47  36.9492  26.2045   1.3390   4.6725   3.2096   5.5451   0.0425   1.5797   1.1991  -0.0278   0.0000  -0.0872  -0.3314    0.323
    48  37.3668  26.8799   1.3981   4.5060   3.0133   5.3688   0.0440   1.5862   1.2040  -0.0290   0.0000  -0.0866  -0.3319    0.322
    49  37.7728  27.5366   1.4555   4.3442   2.8202   5.1912   0.0459   1.5911   1.2077  -0.0304   0.0000  -0.0855  -0.3317    0.321
    50  38.1664  28.1731   1.5112   4.1873   2.6312   5.0116   0.0482   1.5938   1.2098  -0.0320   0.0000  -0.0840  -0.3308    0.319
    51  38.5467  28.7882   1.5650   4.0357   2.4467   4.8292   0.0508   1.5938   1.2098  -0.0338   0.0000  -0.0819  -0.3290    0.318
    52  38.9130  29.3807   1.6168   3.8896   2.2675   4.6427   0.0539   1.5901   1.2070  -0.0357   0.0000  -0.0792  -0.3261    0.316
    53  39.2646  29.9494   1.6666   3.7494   2.0939   4.4509   0.0572   1.5818   1.2007  -0.0377   0.0000  -0.0759  -0.3219    0.313
    54  39.6008  30.4931   1.7142   3.6154   1.9264   4.2522   0.0606   1.5676   1.1899  -0.0398   0.0000  -0.0718  -0.3160    0.310
    55  39.9208  31.0107   1.7595   3.4878   1.7654   4.0450   0.0639   1.5462   1.1736  -0.0419   0.0000  -0.0670  -0.3084    0.307
    56  40.2241  31.5013   1.8024   3.3669   1.6109   3.8281   0.0668   1.5163   1.1509  -0.0438   0.0000  -0.0618  -0.2991    0.304
    57  40.5101  31.9637   1.8428   3.2529   1.4631   3.6005   0.0689   1.4765   1.1208  -0.0454   0.0000  -0.0567  -0.2883    0.301
    58  40.7780  32.3972   1.8807   3.1461   1.3219   3.3623   0.0701   1.4260   1.0824  -0.0462   0.0000  -0.0527  -0.2766    0.299
    59  41.0275  32.8007   1.9161   3.0466   1.1875   3.1145   0.0699   1.3642   1.0355  -0.0451   0.0000  -0.0514  -0.2653    0.300
    60  41.2443  33.1513   1.9467   2.9602   0.9321   2.8691   0.0682   1.2935   0.9818  -0.0432   0.0000  -0.0545  -0.2565    0.306
    61  41.4296  33.4511   1.9730   2.8863   0.8279   2.6295   0.0629   1.2170   0.9238  -0.0478   0.0000  -0.0639  -0.2518    0.319
    62  41.8525  33.7408   1.9984   2.6418   0.7761   2.3736   0.0556   4.0888   0.9103  -0.0398   0.0000  -0.0459  -0.1168    0.300
    63  42.4709  34.0170   2.0225   2.2558   0.5879   2.1322   0.0712   4.3384   0.9659  -0.1076   0.0000  -0.0315  -0.1162    0.283
    64  43.0147  34.2599   2.0438   1.9163   0.4349   1.8873   0.0891   4.5435   1.0116  -0.1533   0.0000  -0.0168  -0.1147    0.267
    65  43.4828  34.4691   2.0621   1.6240   0.3131   1.6308   0.1058   4.6570   1.0369  -0.1997   0.0000   0.0047  -0.1082    0.245
    66  43.8744  34.6440   2.0774   1.3796   0.2184   1.3586   0.1177   4.5975   1.0236  -0.2497   0.0000   0.0354  -0.0938    0.215
    67  44.1886  34.7843   2.0896   1.1834   0.1461   1.0717   0.1247   4.2676   0.9502  -0.3008   0.0000   0.0700  -0.0714    0.176
    68  44.4248  34.8899   2.0989   1.0359   0.0915   0.7732   0.1284   3.5703   0.7949  -0.3418   0.0000   0.0933  -0.0446    0.133
    69  44.5826  34.9603   2.1050   0.9375   0.0498   0.4670   0.1306   2.4465   0.5447  -0.3414   0.0000   0.0850  -0.0207    0.094
    70  44.6615  34.9956   2.1081   0.8882   0.0157   0.1562   0.1319   0.9251   0.2060  -0.2297   0.0000   0.0351  -0.0053    0.080

  Surface # 2     main_wing (YDUP)                        
     # Chordwise = 10   # Spanwise = 70     First strip = 71
     Surface area Ssurf =  250.220834     Ave. chord Cave =    7.118896

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.53518     Clsurf  =   0.10555
     CYsurf  =   0.02901     Cmsurf  =  -2.04646
     CDsurf  =   0.01964     Cnsurf  =   0.00150
     CDisurf =   0.01964     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   1.05036     CDsurf  =   0.03850

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
    71  22.4080  -0.0042  -0.9570  12.4590   0.2104  11.0673   0.0882   0.8836   0.8836   0.0927   0.0000  -0.1056   0.3277    0.370
    72  22.4080  -0.0380  -0.9570  12.4590   0.6307  11.0673   0.0882   0.8836   0.8836   0.0925   0.0000  -0.1056   0.3277    0.370
    73  22.4080  -0.1054  -0.9570  12.4590   1.0498  11.0679   0.0882   0.8837   0.8837   0.0922   0.0000  -0.1057   0.3277    0.370
    74  22.4080  -0.2065  -0.9570  12.4590   1.4668  11.0699   0.0882   0.8839   0.8839   0.0918   0.0000  -0.1058   0.3279    0.370
    75  22.4080  -0.3408  -0.9570  12.4590   1.8808  11.0746   0.0882   0.8843   0.8843   0.0915   0.0000  -0.1061   0.3284    0.370
    76  22.4080  -0.5083  -0.9570  12.4590   2.2910  11.0838   0.0882   0.8851   0.8851   0.0912   0.0000  -0.1068   0.3292    0.371
    77  22.4080  -0.7085  -0.9570  12.4590   2.6966  11.1000   0.0882   0.8864   0.8864   0.0911   0.0000  -0.1079   0.3306    0.372
    78  22.4080  -0.9411  -0.9570  12.4590   3.0968  11.1265   0.0880   0.8885   0.8885   0.0914   0.0000  -0.1096   0.3328    0.373
    79  22.4080  -1.2055  -0.9570  12.4590   3.4907  11.1682   0.0874   0.8918   0.8918   0.0922   0.0000  -0.1122   0.3363    0.376
    80  22.4080  -1.5013  -0.9570  12.4590   3.8776  11.2332   0.0856   0.8969   0.8969   0.0937   0.0000  -0.1160   0.3415    0.379
    81  22.4080  -1.8278  -0.9570  12.4590   4.2567  11.3362   0.0816   0.9048   0.9048   0.0969   0.0000  -0.1217   0.3492    0.384
    82  22.4080  -2.1844  -0.9570  12.4590   4.6273  11.5151   0.0746   0.9183   0.9183   0.1052   0.0000  -0.1302   0.3613    0.392
    83  22.4080  -2.5704  -0.9570  12.4590   4.9885  11.9800   0.0641   0.9496   0.9496   0.1560   0.0000  -0.1460   0.3864    0.404
    84  22.5966  -3.0754  -0.9200  12.2979   7.5875  12.5492   0.4712   1.2571   1.0029   0.2055   0.0000  -0.1739   0.3690    0.423
    85  22.9924  -3.7075  -0.8424  11.9598   7.8494  12.3766   0.4646   1.2793   1.0206   0.1793   0.0000  -0.1704   0.3691    0.417
    86  23.3450  -4.2708  -0.7732  11.6585   5.5431  11.4609   0.0502   1.2291   0.9806   0.0799   0.0000  -0.1338   0.3271    0.386
    87  23.6484  -4.7553  -0.7137  11.3993   5.7056  11.0280   0.0526   1.2098   0.9652   0.0772   0.0000  -0.1161   0.3088    0.370
    88  23.9670  -5.2641  -0.6513  11.1271   5.8372  10.7104   0.0547   1.2042   0.9607   0.0734   0.0000  -0.1035   0.2971    0.358
    89  24.3002  -5.7964  -0.5859  10.8424   5.9373  10.4464   0.0561   1.2060   0.9621   0.0694   0.0000  -0.0934   0.2889    0.347
    90  24.6474  -6.3509  -0.5178  10.5458   6.0058  10.2126   0.0567   1.2128   0.9676   0.0653   0.0000  -0.0851   0.2829    0.338
    91  25.0079  -6.9266  -0.4471  10.2379   6.0430   9.9972   0.0563   1.2237   0.9762   0.0613   0.0000  -0.0781   0.2788    0.330
    92  25.3809  -7.5223  -0.3740   9.9192   6.0490   9.7932   0.0547   1.2379   0.9876   0.0573   0.0000  -0.0721   0.2761    0.323
    93  25.7657  -8.1368  -0.2985   9.5905   6.0244   9.5961   0.0516   1.2553   1.0015   0.0532   0.0000  -0.0670   0.2747    0.317
    94  26.1614  -8.7690  -0.2209   9.2523   5.9700   9.4030   0.0466   1.2758   1.0178   0.0491   0.0000  -0.0628   0.2746    0.312
    95  26.5674  -9.4174  -0.1413   8.9055   5.8867   9.2100   0.0383   1.2990   1.0364   0.0452   0.0000  -0.0591   0.2754    0.307
    96  27.0024 -10.1168  -0.0685   8.6379   6.4402   9.0073   0.0312   1.3775   1.0456   0.0405   0.0000  -0.0517   0.2700    0.299
    97  27.4662 -10.8669  -0.0029   8.4530   6.4244   8.8492   0.0335   1.3837   1.0503   0.0363   0.0000  -0.0457   0.2659    0.294
    98  27.9384 -11.6306   0.0640   8.2648   6.3881   8.6966   0.0347   1.3916   1.0563   0.0317   0.0000  -0.0408   0.2629    0.289
    99  28.4181 -12.4065   0.1318   8.0736   6.3319   8.5461   0.0360   1.4006   1.0631   0.0273   0.0000  -0.0370   0.2610    0.285
   100  28.9043 -13.1928   0.2006   7.8797   6.2569   8.3951   0.0373   1.4104   1.0706   0.0232   0.0000  -0.0339   0.2599    0.282
   101  29.3961 -13.9881   0.2702   7.6837   6.1641   8.2423   0.0385   1.4207   1.0784   0.0193   0.0000  -0.0314   0.2594    0.279
   102  29.8923 -14.7908   0.3404   7.4858   6.0545   8.0867   0.0395   1.4313   1.0865   0.0157   0.0000  -0.0295   0.2594    0.277
   103  30.3921 -15.5992   0.4112   7.2866   5.9293   7.9279   0.0402   1.4422   1.0947   0.0123   0.0000  -0.0281   0.2600    0.276
   104  30.8945 -16.4116   0.4822   7.0863   5.7897   7.7653   0.0406   1.4531   1.1029   0.0091   0.0000  -0.0272   0.2609    0.275
   105  31.3984 -17.2266   0.5535   6.8855   5.6369   7.5990   0.0408   1.4639   1.1112   0.0061   0.0000  -0.0268   0.2622    0.274
   106  31.9027 -18.0423   0.6249   6.6844   5.4723   7.4292   0.0407   1.4747   1.1194   0.0034   0.0000  -0.0269   0.2640    0.274
   107  32.4066 -18.8573   0.6962   6.4835   5.2972   7.2561   0.0404   1.4853   1.1275   0.0011   0.0000  -0.0278   0.2664    0.275
   108  32.9089 -19.6698   0.7673   6.2832   5.1129   7.0804   0.0401   1.4959   1.1355  -0.0008   0.0000  -0.0296   0.2696    0.276
   109  33.4087 -20.4781   0.8380   6.0840   4.9207   6.9028   0.0397   1.5063   1.1433  -0.0018   0.0000  -0.0328   0.2740    0.279
   110  33.9050 -21.2808   0.9082   5.8861   4.7221   6.7240   0.0394   1.5164   1.1510  -0.0005   0.0000  -0.0382   0.2803    0.283
   111  34.3967 -22.0761   0.9778   5.6901   4.5183   6.5460   0.0391   1.5256   1.1580   0.0084   0.0000  -0.0478   0.2901    0.291
   112  34.7955 -22.7211   1.0342   5.5311   2.7734   6.3926   0.0391   1.5437   1.1718  -0.0602   0.0000  -0.0726   0.3123    0.312
   113  35.1799 -23.3428   1.0886   5.3779   4.0090   6.2416   0.0393   1.5465   1.1739  -0.0368   0.0000  -0.0817   0.3210    0.320
   114  35.6353 -24.0794   1.1531   5.1963   3.8090   6.0693   0.0398   1.5551   1.1804  -0.0294   0.0000  -0.0854   0.3258    0.322
   115  36.0826 -24.8028   1.2163   5.0180   3.6083   5.8952   0.0404   1.5638   1.1870  -0.0274   0.0000  -0.0869   0.3285    0.323
   116  36.5209 -25.5117   1.2784   4.8433   3.4082   5.7205   0.0413   1.5721   1.1933  -0.0272   0.0000  -0.0874   0.3303    0.323
   117  36.9492 -26.2045   1.3390   4.6725   3.2096   5.5451   0.0425   1.5797   1.1991  -0.0278   0.0000  -0.0872   0.3314    0.323
   118  37.3668 -26.8799   1.3981   4.5060   3.0133   5.3688   0.0440   1.5862   1.2040  -0.0290   0.0000  -0.0866   0.3319    0.322
   119  37.7728 -27.5366   1.4555   4.3442   2.8202   5.1912   0.0459   1.5911   1.2077  -0.0304   0.0000  -0.0855   0.3317    0.321
   120  38.1664 -28.1731   1.5112   4.1873   2.6312   5.0116   0.0482   1.5938   1.2098  -0.0320   0.0000  -0.0840   0.3308    0.319
   121  38.5467 -28.7882   1.5650   4.0357   2.4467   4.8292   0.0508   1.5938   1.2098  -0.0338   0.0000  -0.0819   0.3290    0.318
   122  38.9130 -29.3807   1.6168   3.8896   2.2675   4.6427   0.0539   1.5901   1.2070  -0.0357   0.0000  -0.0792   0.3261    0.316
   123  39.2646 -29.9494   1.6666   3.7494   2.0939   4.4509   0.0572   1.5818   1.2007  -0.0377   0.0000  -0.0759   0.3219    0.313
   124  39.6008 -30.4931   1.7142   3.6154   1.9264   4.2522   0.0606   1.5676   1.1899  -0.0398   0.0000  -0.0718   0.3160    0.310
   125  39.9208 -31.0107   1.7595   3.4878   1.7654   4.0450   0.0639   1.5462   1.1736  -0.0419   0.0000  -0.0670   0.3084    0.307
   126  40.2241 -31.5013   1.8024   3.3669   1.6109   3.8281   0.0668   1.5163   1.1509  -0.0438   0.0000  -0.0618   0.2991    0.304
   127  40.5101 -31.9637   1.8428   3.2529   1.4631   3.6005   0.0689   1.4765   1.1208  -0.0454   0.0000  -0.0567   0.2883    0.301
   128  40.7780 -32.3972   1.8807   3.1461   1.3219   3.3623   0.0701   1.4260   1.0824  -0.0462   0.0000  -0.0527   0.2766    0.299
   129  41.0275 -32.8007   1.9161   3.0466   1.1875   3.1145   0.0699   1.3642   1.0355  -0.0451   0.0000  -0.0514   0.2653    0.300
   130  41.2443 -33.1513   1.9467   2.9602   0.9321   2.8691   0.0682   1.2935   0.9818  -0.0432   0.0000  -0.0545   0.2565    0.306
   131  41.4296 -33.4511   1.9730   2.8863   0.8279   2.6295   0.0629   1.2170   0.9238  -0.0478   0.0000  -0.0639   0.2518    0.319
   132  41.8525 -33.7408   1.9984   2.6418   0.7761   2.3736   0.0556   4.0888   0.9103  -0.0398   0.0000  -0.0459   0.1168    0.300
   133  42.4709 -34.0170   2.0225   2.2558   0.5879   2.1322   0.0712   4.3384   0.9659  -0.1076   0.0000  -0.0315   0.1162    0.283
   134  43.0147 -34.2599   2.0438   1.9163   0.4349   1.8873   0.0891   4.5435   1.0116  -0.1533   0.0000  -0.0168   0.1147    0.267
   135  43.4828 -34.4691   2.0621   1.6240   0.3131   1.6308   0.1058   4.6570   1.0369  -0.1997   0.0000   0.0047   0.1082    0.245
   136  43.8744 -34.6440   2.0774   1.3796   0.2184   1.3586   0.1177   4.5975   1.0236  -0.2497   0.0000   0.0354   0.0938    0.215
   137  44.1886 -34.7843   2.0896   1.1834   0.1461   1.0717   0.1247   4.2676   0.9502  -0.3008   0.0000   0.0700   0.0714    0.176
   138  44.4248 -34.8899   2.0989   1.0359   0.0915   0.7732   0.1284   3.5703   0.7949  -0.3418   0.0000   0.0933   0.0446    0.133
   139  44.5826 -34.9603   2.1050   0.9375   0.0498   0.4670   0.1306   2.4465   0.5447  -0.3414   0.0000   0.0850   0.0207    0.094
   140  44.6615 -34.9956   2.1081   0.8882   0.0157   0.1562   0.1319   0.9251   0.2060  -0.2297   0.0000   0.0351   0.0053    0.080

  Surface # 3     horizontal_stabilizer                   
     # Chordwise = 10   # Spanwise = 70     First strip =141
     Surface area Ssurf =   33.045236     Ave. chord Cave =    3.385454

 Forces referred to Sref, Cref, Bref about Xref, Yref, Zref
 Standard axis orientation,  X fwd, Z down         
     CLsurf  =   0.01428     Clsurf  =  -0.00097
     CYsurf  =  -0.00165     Cmsurf  =  -0.10099
     CDsurf  =   0.00136     Cnsurf  =   0.00134
     CDisurf =   0.00136     CDvsurf =   0.00000

 Forces referred to Ssurf, Cave 
     CLsurf  =   0.21348     CDsurf  =   0.02026

 Strip Forces referred to Strip Area, Chord
    j     Xle      Yle      Zle      Chord    Area     c_cl     ai     cl_norm    cl       cd       cdv    cm_c/4     cm_LE   C.P.x/c
   141  55.3378   0.0012   2.0821   4.5667   0.0218   1.3086   0.1274   0.3142   0.2330   0.4531   0.0000  -0.0244  -0.0817    0.355
   142  55.3439   0.0107   2.0832   4.5644   0.0654   0.8558   0.1278   0.2440   0.1810   0.0646   0.0000  -0.0182  -0.0557    0.351
   143  55.3560   0.0296   2.0853   4.5598   0.1087   0.8199   0.1285   0.2386   0.1770   0.0339   0.0000  -0.0177  -0.0536    0.350
   144  55.3743   0.0580   2.0884   4.5529   0.1516   0.8102   0.1292   0.2375   0.1761   0.0257   0.0000  -0.0174  -0.0530    0.349
   145  55.3985   0.0958   2.0926   4.5437   0.1940   0.8065   0.1299   0.2374   0.1761   0.0226   0.0000  -0.0172  -0.0527    0.348
   146  55.4288   0.1429   2.0978   4.5322   0.2357   0.8049   0.1306   0.2378   0.1763   0.0212   0.0000  -0.0169  -0.0525    0.346
   147  55.4649   0.1992   2.1040   4.5185   0.2766   0.8043   0.1312   0.2384   0.1768   0.0206   0.0000  -0.0164  -0.0522    0.343
   148  55.5069   0.2646   2.1112   4.5025   0.3165   0.8042   0.1317   0.2393   0.1775   0.0203   0.0000  -0.0159  -0.0519    0.340
   149  55.5546   0.3389   2.1194   4.4844   0.3554   0.8045   0.1322   0.2404   0.1782   0.0202   0.0000  -0.0153  -0.0515    0.336
   150  55.6080   0.4221   2.1286   4.4642   0.3930   0.8049   0.1327   0.2416   0.1792   0.0202   0.0000  -0.0146  -0.0512    0.332
   151  55.6670   0.5139   2.1387   4.4418   0.4292   0.8054   0.1332   0.2430   0.1802   0.0201   0.0000  -0.0139  -0.0508    0.327
   152  55.7314   0.6141   2.1498   4.4174   0.4640   0.8059   0.1336   0.2445   0.1813   0.0201   0.0000  -0.0131  -0.0504    0.322
   153  55.8011   0.7227   2.1618   4.3910   0.4973   0.8064   0.1339   0.2462   0.1826   0.0201   0.0000  -0.0123  -0.0500    0.318
   154  55.8759   0.8392   2.1746   4.3626   0.5288   0.8068   0.1342   0.2479   0.1839   0.0201   0.0000  -0.0116  -0.0496    0.313
   155  55.9558   0.9636   2.1884   4.3323   0.5586   0.8071   0.1345   0.2498   0.1852   0.0201   0.0000  -0.0108  -0.0493    0.308
   156  56.0405   1.0955   2.2029   4.3001   0.5866   0.8073   0.1347   0.2517   0.1867   0.0201   0.0000  -0.0101  -0.0490    0.304
   157  56.1315   1.2373   2.2186   4.2656   0.6352   0.8073   0.1349   0.2538   0.1882   0.0201   0.0000  -0.0094  -0.0487    0.300
   158  56.2289   1.3889   2.2353   4.2287   0.6600   0.8071   0.1349   0.2560   0.1898   0.0201   0.0000  -0.0087  -0.0485    0.296
   159  56.3307   1.5475   2.2528   4.1900   0.6826   0.8067   0.1349   0.2582   0.1915   0.0201   0.0000  -0.0080  -0.0483    0.292
   160  56.4368   1.7127   2.2711   4.1498   0.7031   0.8061   0.1347   0.2606   0.1932   0.0201   0.0000  -0.0074  -0.0482    0.288
   161  56.5469   1.8842   2.2900   4.1080   0.7214   0.8054   0.1344   0.2630   0.1950   0.0201   0.0000  -0.0069  -0.0481    0.285
   162  56.6609   2.0617   2.3096   4.0648   0.7375   0.8044   0.1338   0.2655   0.1969   0.0202   0.0000  -0.0063  -0.0481    0.282
   163  56.7785   2.2448   2.3298   4.0202   0.7513   0.8034   0.1332   0.2681   0.1988   0.0202   0.0000  -0.0059  -0.0481    0.279
   164  56.8994   2.4331   2.3506   3.9743   0.7630   0.8022   0.1323   0.2708   0.2009   0.0203   0.0000  -0.0054  -0.0482    0.277
